orderid,start_date,end_date,miles_travelled,pitstop_count,delivery_time,select,,
3932,7/5/2019,7/9/2019,1346.347024,7,3.519143519,1,,
3933,7/5/2019,7/7/2019,1090.432517,6,1.624467593,1,,
3934,7/23/2019,7/25/2019,690.6322185,5,1.870775463,1,,
3935,7/23/2019,7/24/2019,817.6198055,4,0.955555556,1,,
3936,7/2/2019,7/4/2019,855.4680012,4,2.114571759,1,,
3937,7/18/2019,7/23/2019,1171.907154,7,5.456134259,1,,
3938,7/20/2019,7/25/2019,1324.931006,7,5.166099537,1,,
3939,7/20/2019,7/25/2019,2113.439124,10,5.0215625,1,,
3940,1/1/1970,7/7/2019,755.8416904,4,18084.42017,0,,
3941,7/22/2019,7/22/2019,206.6647572,3,0.652395833,1,,
3942,7/31/2019,8/2/2019,672.9160896,4,1.262233796,1,,
3943,7/24/2019,7/25/2019,674.6856498,4,1.300509259,1,,
3944,1/1/1970,8/2/2019,0,1,18110.28888,0,,
3945,7/19/2019,7/21/2019,1101.16777,6,2.289039352,1,,
3946,7/23/2019,7/24/2019,615.4871544,4,0.712592593,1,,
3947,7/14/2019,7/16/2019,1342.867625,7,1.986851852,1,,
3948,7/11/2019,7/12/2019,674.6856498,4,1.126064815,1,,
3949,7/29/2019,7/29/2019,179.6379295,2,0.325590278,1,,
3950,7/20/2019,7/21/2019,339.1747617,3,0.420358796,1,,
3951,7/7/2019,7/9/2019,809.6406851,4,2.232638889,1,,
3952,7/17/2019,7/18/2019,339.1747617,3,0.441064815,1,,
3953,7/27/2019,7/27/2019,316.0713589,3,0.328136574,1,,
3954,7/2/2019,7/7/2019,1731.122076,7,4.934421296,1,,
3955,7/15/2019,7/15/2019,339.1747617,3,0.312708333,1,,
3956,7/6/2019,7/9/2019,1426.892199,7,2.822361111,1,,
3957,7/24/2019,7/24/2019,245.5998838,2,0.332951389,1,,
3958,7/26/2019,7/27/2019,285.4546348,2,0.798310185,1,,
3959,7/6/2019,7/7/2019,419.4163285,2,0.997824074,1,,
3960,7/30/2019,8/1/2019,379.206877,3,1.68275463,1,,
3961,7/11/2019,7/11/2019,463.4444949,3,0.526087963,1,,
3962,7/30/2019,7/30/2019,385.5142457,3,0.54068287,1,,
3963,7/28/2019,7/29/2019,451.0471266,4,0.839525463,1,,
3964,7/5/2019,7/9/2019,1921.250828,9,4.090532407,1,,
3965,7/24/2019,7/28/2019,1469.739249,8,3.30244213,1,,
3966,7/29/2019,8/1/2019,1389.54792,9,2.371331019,1,,
3967,7/8/2019,7/10/2019,863.7666657,5,1.248298611,1,,
3968,7/19/2019,7/20/2019,756.3343942,5,0.849976852,1,,
3969,7/19/2019,7/20/2019,915.3490973,5,1.037696759,1,,
3970,7/21/2019,7/21/2019,135.3026374,2,0.631400463,1,,
3971,7/18/2019,7/19/2019,500.0809247,4,0.524513889,1,,
3972,7/15/2019,7/16/2019,639.7395193,3,0.949560185,1,,
3973,7/27/2019,7/28/2019,692.5201677,4,0.887280093,1,,
3974,7/24/2019,7/26/2019,1540.659488,8,2.096990741,1,,
3975,7/8/2019,7/9/2019,1115.61697,6,1.53099537,1,,
3976,7/24/2019,7/27/2019,1558.596107,8,2.352638889,1,,
3977,7/5/2019,7/6/2019,395.2307253,3,0.388252315,1,,
3978,7/9/2019,7/13/2019,1916.060815,10,3.267800926,1,,
3979,7/30/2019,7/30/2019,217.9513702,2,0.229884259,1,,
3980,7/13/2019,7/14/2019,859.2157253,5,0.929236111,1,,
3981,7/3/2019,7/4/2019,795.5436625,5,0.996643519,1,,
3982,7/27/2019,7/29/2019,592.1245129,4,1.438946759,1,,
3983,7/9/2019,7/11/2019,888.6445715,5,1.478912037,1,,
3984,7/4/2019,7/4/2019,385.5142457,3,0.582094907,1,,
3985,7/10/2019,7/13/2019,997.9087439,5,3.016111111,1,,
3986,7/15/2019,7/16/2019,377.3568457,3,0.478356481,1,,
3987,7/31/2019,8/3/2019,1359.240828,7,2.99025463,1,,
3988,7/10/2019,7/11/2019,215.4509026,2,0.304490741,1,,
3989,7/14/2019,7/17/2019,1445.461369,7,2.615150463,1,,
3990,7/6/2019,7/6/2019,248.6026361,2,0.322731481,1,,
3991,7/12/2019,7/13/2019,1042.052239,5,1.512488426,1,,
3992,7/20/2019,7/23/2019,890.1365524,5,2.911574074,1,,
3993,7/10/2019,7/12/2019,1368.443918,7,1.700335648,1,,
3994,7/25/2019,7/25/2019,240.8789548,2,0.257141204,1,,
3995,7/12/2019,7/13/2019,991.0296214,6,1.116319444,1,,
3996,7/25/2019,7/27/2019,674.262056,4,1.9853125,1,,
3997,7/25/2019,7/26/2019,294.061954,2,0.713020833,1,,
3998,7/27/2019,7/26/2019,0,1,-0.51224537,0,,
3999,7/27/2019,7/31/2019,1395.884574,6,4.762291667,1,,
4000,7/31/2019,8/3/2019,624.8036708,3,2.777511574,1,,
4001,7/12/2019,7/14/2019,1217.48327,7,1.949050926,1,,
4002,7/26/2019,7/28/2019,1320.331387,7,2.186400463,1,,
4003,7/2/2019,7/3/2019,651.3577057,4,0.82130787,1,,
4004,7/6/2019,7/6/2019,0,1,-0.498877315,0,,
4005,7/23/2019,7/25/2019,1093.850932,5,1.322523148,1,,
4006,7/7/2019,7/7/2019,0,1,-0.141030093,0,,
4007,1/1/1970,7/19/2019,0,1,18096.91875,0,,
4008,7/25/2019,7/27/2019,1240.226277,6,1.851990741,1,,
4009,7/8/2019,7/9/2019,756.0441577,4,1.246655093,1,,
4010,7/15/2019,7/19/2019,1807.435582,8,4.417106481,1,,
4011,8/2/2019,8/4/2019,1079.495148,6,2.259756944,1,,
4012,7/13/2019,7/15/2019,852.0552801,5,1.184594907,1,,
4013,7/30/2019,7/31/2019,1024.450388,5,1.293703704,1,,
4014,7/14/2019,7/15/2019,459.1717274,3,1.182465278,1,,
4015,7/16/2019,7/19/2019,1032.338927,6,2.542199074,1,,
4016,7/30/2019,7/30/2019,0,1,-0.032939815,0,,
4017,7/30/2019,7/31/2019,1522.006815,8,1.723333333,1,,
4018,7/28/2019,7/29/2019,472.5859265,3,0.948113426,1,,
4019,7/5/2019,7/6/2019,853.0403746,5,1.075960648,1,,
4020,7/14/2019,7/17/2019,1999.624435,10,3.777881944,1,,
4021,7/9/2019,7/10/2019,833.4385246,5,0.812615741,1,,
4022,7/24/2019,7/25/2019,1093.850932,5,1.523101852,1,,
4023,7/30/2019,8/1/2019,997.9087439,5,2.166354167,1,,
4024,7/3/2019,7/4/2019,859.2157253,5,0.909027778,1,,
4025,7/9/2019,7/9/2019,377.3568457,3,0.425520833,1,,
4026,7/24/2019,7/24/2019,249.8648853,2,0.271168981,1,,
4027,7/25/2019,7/27/2019,511.7551449,3,1.946539352,1,,
4028,7/5/2019,7/8/2019,1368.443918,7,2.285810185,1,,
4029,7/9/2019,7/11/2019,1368.443918,7,1.798414352,1,,
4030,7/26/2019,7/26/2019,385.5142457,3,0.583518519,1,,
4031,7/11/2019,7/14/2019,1324.931006,7,3.196481481,1,,
4032,7/30/2019,8/2/2019,1821.344412,10,2.379143519,1,,
4033,1/1/1970,7/24/2019,1241.047624,6,18101.56514,0,,
4034,7/24/2019,7/25/2019,769.1354465,5,1.156539352,1,,
4035,7/10/2019,7/12/2019,1093.850932,5,1.563009259,1,,
4036,8/1/2019,8/2/2019,795.5436625,5,0.875127315,1,,
4037,7/24/2019,7/24/2019,249.8648853,2,0.235763889,1,,
4038,7/6/2019,7/7/2019,245.5998838,2,0.3559375,1,,
4039,7/22/2019,7/23/2019,1093.850932,5,1.346782407,1,,
4040,7/22/2019,7/23/2019,915.3490973,5,1.59880787,1,,
4041,7/16/2019,7/17/2019,1141.40145,6,1.649224537,1,,
4042,7/7/2019,7/8/2019,343.5116404,3,0.422766204,1,,
4043,7/5/2019,7/10/2019,1101.16777,6,4.953368056,1,,
4044,1/1/1970,7/29/2019,0,1,18106.49325,0,,
4045,7/21/2019,7/21/2019,0,1,-0.004594907,0,,
4046,7/7/2019,7/7/2019,475.1305067,4,0.542349537,1,,
4047,7/19/2019,7/19/2019,786.1463359,5,0.911828704,1,,
4048,7/6/2019,7/7/2019,592.1245129,4,0.752280093,1,,
4049,7/3/2019,7/3/2019,0,1,0.016331019,0,,
4050,7/28/2019,7/30/2019,961.876642,8,2.725868056,1,,
4051,7/30/2019,8/1/2019,710.4952758,4,1.540162037,1,,
4052,7/23/2019,7/23/2019,451.5088268,3,0.702395833,1,,
4053,7/26/2019,7/26/2019,255.3379787,2,0.247430556,1,,
4054,7/22/2019,7/26/2019,717.1060224,4,3.673402778,1,,
4055,7/7/2019,7/10/2019,1169.755751,7,2.484826389,1,,
4056,7/19/2019,7/20/2019,907.0525573,5,1.562789352,1,,
4057,7/26/2019,7/27/2019,243.7285709,3,1.325532407,1,,
4058,7/22/2019,7/24/2019,1914.28647,10,2.582824074,1,,
4059,7/17/2019,7/20/2019,1905.003012,9,3.07712963,1,,
4060,7/27/2019,7/29/2019,1510.150615,7,2.395462963,1,,
4061,7/6/2019,7/6/2019,479.5292977,3,0.589456019,1,,
4062,7/25/2019,7/26/2019,450.675598,3,1.77974537,1,,
4063,7/31/2019,8/1/2019,217.9513702,2,0.200439815,1,,
4064,7/22/2019,7/22/2019,651.3577057,4,0.660069444,1,,
4065,7/12/2019,7/14/2019,1600.677464,8,2.203506944,1,,
4066,7/27/2019,7/28/2019,919.2261836,6,1.445196759,1,,
4067,7/26/2019,7/26/2019,223.1457221,2,0.288298611,1,,
4068,7/18/2019,7/19/2019,863.5370726,4,1.005520833,1,,
4069,7/25/2019,7/25/2019,651.3577057,4,0.817268519,1,,
4070,7/29/2019,7/30/2019,755.8416904,4,0.96693287,1,,
4071,7/25/2019,7/28/2019,1341.490685,6,2.520868056,1,,
4072,7/6/2019,7/7/2019,672.5070509,5,1.385173611,1,,
4073,7/12/2019,7/13/2019,444.088595,3,0.537291667,1,,
4074,7/12/2019,7/13/2019,973.7930606,5,1.066782407,1,,
4075,7/23/2019,7/25/2019,950.9980425,5,1.1784375,1,,
4076,7/21/2019,7/21/2019,0,1,-0.000706019,0,,
4077,8/2/2019,8/3/2019,969.7097919,5,1.472766204,1,,
4078,7/23/2019,7/24/2019,356.9612022,2,0.637094907,1,,
4079,7/7/2019,7/9/2019,1202.218966,6,1.980763889,1,,
4080,7/10/2019,7/13/2019,1881.732152,9,2.612708333,1,,
4081,7/29/2019,7/31/2019,675.9237505,4,1.296527778,1,,
4082,7/24/2019,7/25/2019,294.061954,2,0.574872685,1,,
4083,7/20/2019,7/23/2019,1144.790392,5,2.802303241,1,,
4084,7/24/2019,7/24/2019,0,1,-0.082476852,0,,
4085,7/7/2019,7/10/2019,991.0296214,6,3.393738426,1,,
4086,7/11/2019,7/14/2019,969.7097919,5,2.621770833,1,,
4087,7/23/2019,7/25/2019,1522.006815,8,2.194907407,1,,
4088,7/17/2019,7/17/2019,582.9033326,4,0.683425926,1,,
4089,7/8/2019,7/7/2019,0,1,-1.086203704,0,,
4090,7/1/2019,7/2/2019,496.78456,3,0.709212963,1,,
4091,7/4/2019,7/7/2019,1540.659488,8,2.648946759,1,,
4092,7/16/2019,7/17/2019,915.3490973,5,1.412048611,1,,
4093,7/15/2019,7/15/2019,498.106854,3,0.625706019,1,,
4094,7/7/2019,7/8/2019,1310.579823,7,1.587858796,1,,
4095,8/1/2019,8/4/2019,1735.777168,10,3.139189815,1,,
4096,7/13/2019,7/12/2019,0,1,-0.284201389,0,,
4097,7/25/2019,7/24/2019,0,1,-0.222141204,0,,
4098,7/13/2019,7/13/2019,252.5069702,2,0.363043981,1,,
4099,7/12/2019,7/13/2019,1141.40145,6,1.576122685,1,,
4100,8/2/2019,8/3/2019,1368.443918,7,1.618472222,1,,
4101,7/18/2019,7/19/2019,498.106854,3,1.332939815,1,,
4102,7/18/2019,7/20/2019,639.7395193,3,1.23537037,1,,
4103,7/17/2019,7/19/2019,1445.461369,7,2.34412037,1,,
4104,7/14/2019,7/15/2019,639.7395193,3,1.037916667,1,,
4105,7/9/2019,7/10/2019,991.0296214,6,1.312766204,1,,
4106,7/26/2019,7/29/2019,1214.679226,6,2.190983796,1,,
4107,7/24/2019,7/26/2019,1273.488861,6,1.782164352,1,,
4108,7/20/2019,7/21/2019,859.2157253,5,1.291747685,1,,
4109,7/27/2019,7/29/2019,1546.953221,8,2.113680556,1,,
4110,7/13/2019,7/15/2019,1101.16777,6,2.167118056,1,,
4111,7/9/2019,7/11/2019,1084.734371,6,2.644074074,1,,
4112,7/29/2019,7/30/2019,615.4871544,4,0.676956019,1,,
4113,7/21/2019,7/21/2019,293.7092126,2,0.309560185,1,,
4114,7/7/2019,7/5/2019,0,1,-1.576608796,0,,
4115,7/6/2019,7/7/2019,795.5436625,5,1.097581019,1,,
4116,7/15/2019,7/17/2019,1916.060815,10,2.485196759,1,,
4117,8/2/2019,8/3/2019,973.7930606,5,1.200208333,1,,
4118,7/15/2019,7/16/2019,479.1009592,3,0.503229167,1,,
4119,7/24/2019,7/24/2019,176.1315296,2,0.238217593,1,,
4120,7/24/2019,7/26/2019,1735.777168,9,2.196886574,1,,
4121,7/27/2019,7/27/2019,0,1,-0.049756944,0,,
4122,7/15/2019,7/19/2019,1101.16777,6,3.475833333,1,,
4123,7/20/2019,7/22/2019,1236.893335,7,2.075127315,1,,
4124,8/6/2019,8/8/2019,1065.142857,5,1.945798611,1,,
4125,8/1/2019,8/4/2019,1899.599896,9,3.214560185,1,,
4126,7/26/2019,7/28/2019,1368.443918,7,2.676041667,1,,
4127,7/27/2019,7/28/2019,390.6724941,3,0.7378125,1,,
4128,7/10/2019,7/10/2019,377.3568457,3,0.568796296,1,,
4129,7/27/2019,7/28/2019,767.8838993,5,0.931284722,1,,
4130,7/8/2019,7/8/2019,541.5642428,3,0.855300926,1,,
4131,7/22/2019,7/23/2019,245.5998838,2,0.200428241,1,,
4132,7/26/2019,7/27/2019,852.0552801,5,1.062430556,1,,
4133,7/15/2019,7/16/2019,1079.495148,6,1.368726852,1,,
4134,8/5/2019,8/8/2019,1080.512241,5,2.64337963,1,,
4135,7/21/2019,7/23/2019,1368.443918,7,1.604444444,1,,
4136,7/24/2019,7/22/2019,0,1,-1.680092593,0,,
4137,7/10/2019,7/11/2019,639.7395193,3,0.914849537,1,,
4138,7/16/2019,7/18/2019,766.4721218,4,2.131469907,1,,
4139,7/30/2019,7/29/2019,0,1,-0.493564815,0,,
4140,7/23/2019,7/23/2019,252.5069702,2,0.274305556,1,,
4141,7/5/2019,7/6/2019,486.9491113,3,0.628298611,1,,
4142,7/13/2019,7/15/2019,1053.802387,5,2.143831019,1,,
4143,7/24/2019,7/28/2019,2494.075042,10,4.104756944,1,,
4144,7/9/2019,7/9/2019,0,1,-0.012731481,0,,
4145,7/18/2019,7/21/2019,1551.909241,7,2.781840278,1,,
4146,7/9/2019,7/10/2019,819.0299046,5,1.240509259,1,,
4147,7/11/2019,7/12/2019,479.5292977,3,1.593055556,1,,
4148,7/20/2019,7/22/2019,1223.189503,7,1.933877315,1,,
4149,8/1/2019,8/3/2019,1682.579499,9,2.296365741,1,,
4150,7/7/2019,7/8/2019,587.7517073,4,1.411435185,1,,
4151,7/24/2019,7/26/2019,1296.534792,7,1.902962963,1,,
4152,7/24/2019,7/26/2019,950.9980425,5,1.177303241,1,,
4153,7/23/2019,7/24/2019,496.78456,3,0.544641204,1,,
4154,7/5/2019,7/6/2019,919.2261836,6,1.336458333,1,,
4155,7/19/2019,7/24/2019,1237.393997,7,5.104016204,1,,
4156,8/1/2019,8/4/2019,1377.312421,7,2.654247685,1,,
4157,7/18/2019,7/20/2019,1522.006815,8,2.001064815,1,,
4158,7/9/2019,7/10/2019,259.3275339,2,0.310277778,1,,
4159,8/4/2019,8/6/2019,552.286689,4,1.390671296,1,,
4160,7/6/2019,7/8/2019,792.74113,4,1.330590278,1,,
4161,7/31/2019,8/2/2019,1214.23951,6,2.018043981,1,,
4162,7/26/2019,7/26/2019,125.6224314,2,0.267453704,1,,
4163,7/12/2019,7/13/2019,792.9901101,5,0.867233796,1,,
4164,7/6/2019,7/6/2019,0,1,-0.083321759,0,,
4165,7/28/2019,7/29/2019,818.7476131,4,1.248946759,1,,
4166,7/13/2019,7/13/2019,572.3979404,4,0.877824074,1,,
4167,7/8/2019,7/9/2019,856.2073975,5,1.33681713,1,,
4168,7/13/2019,7/14/2019,731.4821395,4,1.132349537,1,,
4169,7/26/2019,7/27/2019,915.3462776,4,1.628981481,1,,
4170,7/17/2019,7/19/2019,1558.596107,8,2.360717593,1,,
4171,7/25/2019,7/27/2019,1522.006815,8,1.791261574,1,,
4172,7/26/2019,7/26/2019,0,1,-0.010092593,0,,
4173,8/2/2019,8/3/2019,818.2708144,4,1.467824074,1,,
4174,7/27/2019,7/28/2019,390.6724941,3,0.588229167,1,,
4175,7/13/2019,7/15/2019,1767.100526,9,2.191111111,1,,
4176,7/21/2019,7/22/2019,1217.48327,7,1.582789352,1,,
4177,7/26/2019,7/28/2019,674.262056,4,1.39869213,1,,
4178,7/7/2019,7/8/2019,525.5361028,3,1.149097222,1,,
4179,7/19/2019,7/21/2019,1166.448945,6,1.657824074,1,,
4180,7/3/2019,7/5/2019,1522.006815,8,2.021469907,1,,
4181,7/27/2019,7/27/2019,123.6825211,2,0.261354167,1,,
4182,7/6/2019,7/7/2019,1368.443918,7,1.818009259,1,,
4183,7/17/2019,7/19/2019,1324.931006,7,1.832916667,1,,
4184,7/18/2019,7/18/2019,0,1,-0.00150463,0,,
4185,7/3/2019,7/5/2019,1702.290462,9,2.58025463,1,,
4186,7/27/2019,7/28/2019,756.0441577,4,0.977534722,1,,
4187,7/14/2019,7/15/2019,1042.905856,6,1.57087963,1,,
4188,7/5/2019,7/8/2019,1881.732152,9,2.692372685,1,,
4189,7/30/2019,8/3/2019,1005.980093,5,3.692615741,1,,
4190,7/12/2019,7/13/2019,391.8088715,3,0.611284722,1,,
4191,7/4/2019,7/4/2019,223.8970149,2,0.303819444,1,,
4192,7/11/2019,7/12/2019,951.5301166,5,1.243599537,1,,
4193,7/14/2019,7/16/2019,1558.596107,8,2.1071875,1,,
4194,7/16/2019,7/16/2019,230.5080549,2,0.331944444,1,,
4195,7/18/2019,7/19/2019,572.3979404,4,1.018518519,1,,
4196,7/13/2019,7/16/2019,1299.268573,7,2.302488426,1,,
4197,7/3/2019,7/4/2019,855.4680012,4,1.498715278,1,,
4198,7/18/2019,7/18/2019,240.8789548,2,0.219016204,1,,
4199,8/1/2019,8/2/2019,639.7395193,3,0.981203704,1,,
4200,7/16/2019,7/18/2019,1618.665964,8,1.786412037,1,,
4201,7/31/2019,8/3/2019,1369.838157,8,3.317962963,1,,
4202,7/19/2019,7/20/2019,1049.48137,5,1.501921296,1,,
4203,7/23/2019,7/23/2019,248.6026361,2,0.32181713,1,,
4204,7/20/2019,7/22/2019,1023.010938,5,2.240902778,1,,
4205,8/7/2019,8/10/2019,1779.060114,7,2.611793981,1,,
4206,7/9/2019,7/9/2019,428.6621722,3,0.755717593,1,,
4207,7/22/2019,7/23/2019,639.7395193,3,1.101539352,1,,
4208,7/19/2019,7/24/2019,1593.7318,8,5.021087963,1,,
4209,7/6/2019,7/8/2019,1030.72924,5,2.214201389,1,,
4210,7/11/2019,7/14/2019,1684.353843,9,2.378414352,1,,
4211,8/1/2019,8/1/2019,572.8428046,4,0.768761574,1,,
4212,7/29/2019,7/31/2019,1067.456478,5,2.21068287,1,,
4213,7/28/2019,7/28/2019,587.2246799,3,0.649664352,1,,
4214,7/12/2019,7/13/2019,950.9980425,5,1.030115741,1,,
4215,7/29/2019,7/31/2019,1767.100526,9,2.203645833,1,,
4216,7/17/2019,7/20/2019,1522.006815,8,2.194490741,1,,
4217,7/13/2019,7/14/2019,444.088595,3,0.464363426,1,,
4218,7/4/2019,7/6/2019,1162.435941,6,2.047199074,1,,
4219,7/23/2019,7/25/2019,1324.931006,7,1.929675926,1,,
4220,7/23/2019,7/24/2019,579.1491475,4,0.806863426,1,,
4221,7/25/2019,7/26/2019,544.0348717,4,1.145613426,1,,
4222,7/4/2019,7/8/2019,1593.7318,8,3.655636574,1,,
4223,7/19/2019,7/23/2019,1807.435582,8,3.150289352,1,,
4224,7/13/2019,7/14/2019,472.5859265,3,0.829236111,1,,
4225,7/3/2019,7/4/2019,950.9980425,5,1.381238426,1,,
4226,7/27/2019,7/27/2019,0,1,-0.246145833,0,,
4227,7/28/2019,7/31/2019,558.3030229,3,3.134791667,1,,
4228,7/18/2019,7/18/2019,377.3568457,3,0.527071759,1,,
4229,8/2/2019,8/4/2019,1101.16777,6,1.885335648,1,,
4230,7/7/2019,7/7/2019,0,1,-0.029548611,0,,
4231,7/22/2019,7/23/2019,451.1163339,3,0.998344907,1,,
4232,7/7/2019,7/10/2019,1485.659803,7,2.827800926,1,,
4233,7/4/2019,7/5/2019,731.2581007,5,1.068275463,1,,
4234,7/31/2019,7/31/2019,176.1315296,2,0.224074074,1,,
4235,7/24/2019,7/26/2019,1101.16777,6,2.36505787,1,,
4236,7/13/2019,7/15/2019,431.1380633,3,1.683402778,1,,
4237,8/1/2019,8/2/2019,490.7517865,3,1.011921296,1,,
4238,7/3/2019,7/4/2019,1114.712143,7,1.539594907,1,,
4239,7/3/2019,7/3/2019,385.5142457,3,0.501458333,1,,
4240,7/23/2019,7/23/2019,259.3275339,2,0.302604167,1,,
4241,7/18/2019,7/19/2019,1168.080922,7,1.489884259,1,,
4242,7/22/2019,7/22/2019,582.9033326,4,0.966608796,1,,
4243,7/31/2019,8/1/2019,795.5436625,5,1.463715278,1,,
4244,7/14/2019,7/14/2019,0,1,-0.249027778,0,,
4245,7/6/2019,7/8/2019,1101.16777,6,2.535694444,1,,
4246,7/25/2019,7/26/2019,991.0296214,6,1.065034722,1,,
4247,7/17/2019,7/19/2019,1286.577081,6,1.947222222,1,,
4248,7/10/2019,7/11/2019,919.2261836,6,1.476446759,1,,
4249,7/30/2019,8/1/2019,710.4952758,4,1.306238426,1,,
4250,7/25/2019,7/26/2019,592.1245129,4,0.706365741,1,,
4251,7/12/2019,7/12/2019,339.7397,3,0.483530093,1,,
4252,7/12/2019,7/12/2019,240.8789548,2,0.288217593,1,,
4253,7/13/2019,7/13/2019,255.3379787,2,0.318657407,1,,
4254,8/4/2019,8/5/2019,822.4417347,4,1.654710648,1,,
4255,7/27/2019,7/27/2019,274.0342071,2,0.361689815,1,,
4256,7/25/2019,7/27/2019,1735.777168,9,2.316793981,1,,
4257,7/31/2019,8/2/2019,1558.596107,8,1.953333333,1,,
4258,7/25/2019,7/25/2019,223.1457221,2,0.280324074,1,,
4259,8/1/2019,8/2/2019,957.6571044,6,1.701840278,1,,
4260,7/22/2019,7/24/2019,1214.679226,6,1.693530093,1,,
4261,7/22/2019,7/23/2019,377.3568457,3,0.484652778,1,,
4262,7/5/2019,7/5/2019,0,1,-4.62963E-05,0,,
4263,7/27/2019,7/27/2019,259.3275339,2,0.313101852,1,,
4264,7/27/2019,7/31/2019,1169.761823,7,3.667384259,1,,
4265,7/17/2019,7/18/2019,991.0296214,6,1.015856481,1,,
4266,7/27/2019,7/29/2019,1368.443918,7,1.65599537,1,,
4267,7/22/2019,7/24/2019,1445.456029,6,1.97337963,1,,
4268,8/1/2019,8/2/2019,977.0820233,5,1.324027778,1,,
4269,7/18/2019,7/21/2019,1432.558577,8,2.597916667,1,,
4270,7/23/2019,7/25/2019,1187.24401,6,1.962511574,1,,
4271,7/22/2019,7/22/2019,538.1007325,3,0.592060185,1,,
4272,7/14/2019,7/15/2019,1166.448945,6,1.669050926,1,,
4273,7/22/2019,7/24/2019,1405.03321,7,2.177824074,1,,
4274,7/17/2019,7/17/2019,479.5292977,3,0.5309375,1,,
4275,7/20/2019,7/22/2019,1166.448945,6,1.549212963,1,,
4276,7/6/2019,7/6/2019,245.5998838,2,0.363020833,1,,
4277,1/1/1970,7/29/2019,0,1,18106.72722,0,,
4278,8/2/2019,8/4/2019,853.0403746,5,1.654351852,1,,
4279,7/6/2019,7/7/2019,786.1463359,5,1.182824074,1,,
4280,7/14/2019,7/17/2019,1331.013511,7,3.324525463,1,,
4281,7/17/2019,7/17/2019,665.3180421,4,0.952997685,1,,
4282,8/3/2019,8/5/2019,717.7544894,4,1.516793981,1,,
4283,7/20/2019,7/20/2019,0,1,-0.152581019,0,,
4284,7/12/2019,7/15/2019,1807.435582,8,3.173831019,1,,
4285,7/27/2019,7/27/2019,0,1,-0.01349537,0,,
4286,7/21/2019,7/23/2019,710.4952758,4,1.467511574,1,,
4287,7/7/2019,7/8/2019,969.7097919,5,1.571273148,1,,
4288,7/4/2019,7/5/2019,1114.712143,7,1.344861111,1,,
4289,7/17/2019,7/19/2019,1079.495148,6,1.956493056,1,,
4290,7/19/2019,7/21/2019,1485.659803,7,2.485127315,1,,
4291,7/27/2019,7/28/2019,1015.954824,6,1.400868056,1,,
4292,7/5/2019,7/7/2019,890.1365524,5,2.227835648,1,,
4293,7/10/2019,7/10/2019,179.6379295,2,0.287696759,1,,
4294,7/15/2019,7/16/2019,852.0552801,5,0.965613426,1,,
4295,7/30/2019,7/31/2019,206.6647572,2,0.85849537,1,,
4296,7/12/2019,7/13/2019,653.1320501,4,1.205821759,1,,
4297,7/17/2019,7/18/2019,377.3568457,3,0.494085648,1,,
4298,8/1/2019,8/1/2019,0,1,-0.088298611,0,,
4299,7/23/2019,7/23/2019,0,1,-0.003958333,0,,
4300,7/12/2019,7/15/2019,1406.665173,6,2.397071759,1,,
4301,7/5/2019,7/6/2019,630.04654,3,1.253113426,1,,
4302,7/3/2019,7/4/2019,431.1380633,3,0.951481481,1,,
4303,7/13/2019,7/31/2019,1082.288026,6,17.94208333,1,,
4304,7/3/2019,7/4/2019,179.6379295,2,0.233703704,1,,
4305,7/19/2019,7/21/2019,919.2261836,6,1.831898148,1,,
4306,7/13/2019,7/17/2019,1296.534792,7,3.980381944,1,,
4307,7/12/2019,7/16/2019,1757.967847,10,3.874016204,1,,
4308,7/31/2019,8/1/2019,1369.838157,8,1.547534722,1,,
4309,7/24/2019,7/26/2019,1355.51401,6,2.345590278,1,,
4310,7/10/2019,7/12/2019,1101.16777,6,2.601261574,1,,
4311,7/5/2019,7/5/2019,863.5370726,4,0.832199074,1,,
4312,7/18/2019,7/20/2019,919.2261836,6,1.410960648,1,,
4313,8/1/2019,8/3/2019,1079.495148,6,1.945925926,1,,
4314,7/18/2019,7/20/2019,1368.443918,7,1.752858796,1,,
4315,7/9/2019,7/11/2019,639.7395193,3,1.760810185,1,,
4316,7/27/2019,7/29/2019,1166.448945,6,1.532546296,1,,
4317,7/3/2019,7/4/2019,377.3568457,3,0.433298611,1,,
4318,7/20/2019,7/21/2019,991.0296214,6,1.631064815,1,,
4319,7/15/2019,7/15/2019,0,1,-0.269444444,0,,
4320,7/30/2019,7/31/2019,792.9901101,5,1.288761574,1,,
4321,7/20/2019,7/20/2019,615.4871544,4,0.820069444,1,,
4322,7/13/2019,7/14/2019,755.8416904,4,0.904791667,1,,
4323,7/25/2019,7/25/2019,52.02696769,2,0.102615741,1,,
4324,7/6/2019,7/6/2019,248.6026361,2,0.262696759,1,,
4325,7/6/2019,7/7/2019,973.7930606,5,1.162766204,1,,
4326,7/30/2019,7/31/2019,1065.142857,5,1.555983796,1,,
4327,7/28/2019,7/26/2019,0,1,-1.247638889,0,,
4328,7/24/2019,7/25/2019,339.1747617,3,0.397233796,1,,
4329,7/19/2019,7/21/2019,1522.006815,8,1.721574074,1,,
4330,7/13/2019,7/14/2019,1081.556415,6,1.337777778,1,,
4331,7/6/2019,7/6/2019,0,1,0.001111111,0,,
4332,7/13/2019,7/15/2019,1114.515404,6,1.810034722,1,,
4333,7/25/2019,7/26/2019,339.7397,3,0.613587963,1,,
