id,trip_code,vehicle_number,vehicle_type,arrival_timestamp,departure_timestamp,client_id,ps_seq,1,2,3,4,5,6,7,8,9,10,11,12,ps_count,ps_count_for hist,placement_location,destination_location,Revisit Pitstops,Origin_PS,Destination_PS,arrival_time,departure_time,arrival_date,departure_date,lead time days
7448,IDRP1-VNSP1,1080,TYPE_32,1561330154497,1561116745258,1852,IDRP1-JHSP1-KNUP1,IDRP1,JHSP1,KNUP1,,,,,,,,,,3,2,tsjcn,tue00,FALSE,36,50,6/23/19,6/21/19,6/23/19,6/21/19,2.430555556
7459,BLRP2-HYDC1-DELP1,2506,TYPE_32,1561655937425,1561447860000,880,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr3f,ttn9k,FALSE,10,53,6/27/19,6/25/19,6/27/19,6/25/19,2.430555556
7469,BLRP2-DELP1,372,TYPE_32,1561354706000,1561137472000,511,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr3f,ttn9k,FALSE,10,53,6/24/19,6/21/19,6/24/19,6/21/19,2.430555556
7500,BDQP1-MAAP1,1560,TYPE_32,1560365693598,1560162209000,943,STVP1-BOMP1-NPWP1-HBXP1-CTAP1-KRIP1,STVP1,BOMP1,NPWP1,HBXP1,CTAP1,KRIP1,,,,,,,6,5,tsh0p,tf2bk,FALSE,35,2,6/12/19,6/10/19,6/12/19,6/10/19,2.430555556
7509,VAPP1-STVC1-DELP1,1307,TYPE_32,1559956088000,1559753650000,84,VAPP1-BDQP1-KHRP1-BHLP1,VAPP1,BDQP1,KHRP1,BHLP1,,,,,,,,,4,3,teegg,ttn9k,FALSE,32,47,6/8/19,6/5/19,6/8/19,6/5/19,2.430555556
7520,NOIC1-MAAP1,548,TYPE_22,1560500683000,1560290211000,84,SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-PGRP1-GDRP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,PGRP1,GDRP1,,,,,8,7,ttp4d,tf2fq,FALSE,53,8,6/14/19,6/11/19,6/14/19,6/11/19,2.430555556
7556,KNUP1-PNQP1,2428,TYPE_32,1560536976000,1560334147000,31,JHSP1-IDRP1-DHIP1,JHSP1,IDRP1,DHIP1,,,,,,,,,,3,2,tu87z,tek9b,FALSE,45,31,6/14/19,6/12/19,6/14/19,6/12/19,2.430555556
7686,DELP3-BOMP1,2428,TYPE_32,1561347978130,1561143295477,446,DELP1-JAIP1-BHLP1-KHRP1-BDQP1-VAPP1,DELP1,JAIP1,BHLP1,KHRP1,BDQP1,VAPP1,,,,,,,6,5,ttnf9,te7ut,FALSE,60,32,6/24/19,6/21/19,6/24/19,6/21/19,2.430555556
7709,NOIC1-HYDP1,935,TYPE_22,1561832389000,1561621724000,1364,AGRP2-JHSP1-NURP1-NAGP1-ADBP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,,,,,,,,5,4,ttp43,tepg2,FALSE,56,25,6/29/19,6/27/19,6/29/19,6/27/19,2.430555556
7732,IDRP1-NAGC1-BLRP2,1641,TYPE_32,1561371441148,1561164115000,84,NAGP1-ADBP1-TPNP1-GTYP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,,,,4,3,tsn1b,tdr3f,FALSE,30,10,6/24/19,6/21/19,6/24/19,6/21/19,2.430555556
7820,DELP1-BLRP2,670,TYPE_32,1559669947000,1559463617000,1667,SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,7,6,ttn9t,tdr3f,FALSE,53,10,6/4/19,6/2/19,6/4/19,6/2/19,2.430555556
7831,PNQP1-DELP1,1281,TYPE_32,1559845945325,1559637756663,446,DHIP1-IDRP1-CORP1-JAIP1,DHIP1,IDRP1,CORP1,JAIP1,,,,,,,,,4,3,tekf0,ttn8u,FALSE,31,54,6/6/19,6/4/19,6/6/19,6/4/19,2.430555556
7873,KNUP1-ISKC1,2271,TYPE_32,1560157326490,1559945646187,31,JHSP1-IDRP1-DHIP1,JHSP1,IDRP1,DHIP1,,,,,,,,,,3,2,tu87z,tempd,FALSE,45,31,6/10/19,6/7/19,6/10/19,6/7/19,2.430555556
7942,BOMP1-HYDP1,1902,TYPE_32,1561061134034,1560848011000,446,SSEP1,SSEP1,,,,,,,,,,,,1,0,tes95,tepf6,FALSE,21,21,6/20/19,6/18/19,6/20/19,6/18/19,2.430555556
7969,IXWP1-AGRP2,2634,TYPE_32,1561850036802,1561638381593,446,AUBP1-VNSP1-KNUP1-AGRP1,AUBP1,VNSP1,KNUP1,AGRP1,,,,,,,,,4,3,tuj3c,tszwb,FALSE,49,55,6/29/19,6/27/19,6/29/19,6/27/19,2.430555556
7973,BLSP1-GAUP1,2480,TYPE_32,1561793390903,1561576995000,241,CCUP1-BPCP1-NJPP1-BKSP1,CCUP1,BPCP1,NJPP1,BKSP1,,,,,,,,,4,3,tgvdr,wh8uh,FALSE,52,65,6/29/19,6/26/19,6/29/19,6/26/19,2.430555556
8022,STRP1-KNUP1,2422,TYPE_32,1560620349732,1560413901000,446,DHIP1-IDRP1-JHSP1,DHIP1,IDRP1,JHSP1,,,,,,,,,,3,2,tehx4,tuc2r,FALSE,31,45,6/15/19,6/13/19,6/15/19,6/13/19,2.430555556
8087,DELP3-CCUP1,2772,TYPE_22,1561696677778,1561486890000,1520,AGRP1-KNUP1-VNSP1-AUBP1-DBDP1,AGRP1,KNUP1,VNSP1,AUBP1,DBDP1,,,,,,,,5,4,tszp8,tunb8,FALSE,55,51,6/28/19,6/25/19,6/28/19,6/25/19,2.430555556
8105,MAAP1-HYDC1-IDRP1,1354,TYPE_32,1561365029000,1561160239000,84,MAAP1-GDRP1-PGRP1-TPNP1-NDCP1,MAAP1,GDRP1,PGRP1,TPNP1,NDCP1,,,,,,,,5,4,tf2fq,tsn1b,FALSE,7,23,6/24/19,6/21/19,6/24/19,6/21/19,2.430555556
8110,HWRC1-BOMP1,1537,TYPE_32,1561016261042,1560806254789,1122,DELP1-JAIP1-BHLP1-KHRP1-BDQP1-VAPP1,DELP1,JAIP1,BHLP1,KHRP1,BDQP1,VAPP1,,,,,,,6,5,ttrd2,te7vz,FALSE,60,32,6/20/19,6/17/19,6/20/19,6/17/19,2.430555556
8160,BOMP1-HYDP1,806,TYPE_32,1561081185000,1560873111000,24,BOMP1-PNQP1-SSEP1,BOMP1,PNQP1,SSEP1,,,,,,,,,,3,2,te7ug,tepu1,FALSE,29,21,6/21/19,6/18/19,6/21/19,6/18/19,2.430555556
8181,AMDP1-STVC1-MAAP1,1156,TYPE_32,1561101817671,1560892864000,84,STVP1-VAPP1-PNQP1-BGMP1-CTAP1-KRIP1,STVP1,VAPP1,PNQP1,BGMP1,CTAP1,KRIP1,,,,,,,6,5,ts5d9,tf2fq,FALSE,35,2,6/21/19,6/18/19,6/21/19,6/18/19,2.430555556
8268,BLRP1-AMDP1,2445,TYPE_22,1561832870000,1561617326000,25,BLRP2-CTAP1-BGMP1-STRP1-BOMP1-STVP1,BLRP2,CTAP1,BGMP1,STRP1,BOMP1,STVP1,,,,,,,6,5,tdr3f,ts5d7,FALSE,3,35,6/29/19,6/27/19,6/29/19,6/27/19,2.430555556
8515,BLRP1-HYDP1,2742,TYPE_32,1559892617000,1559681103000,25,GTYP1,GTYP1,,,,,,,,,,,,1,0,tdr4c,tepuc,FALSE,10,10,6/7/19,6/4/19,6/7/19,6/4/19,2.430555556
8522,TPNP1-KNUP1,2621,TYPE_32,1560387768329,1560177491847,446,ADBP1-NAGP1-NURP1-JHSP1,ADBP1,NAGP1,NURP1,JHSP1,,,,,,,,,4,3,tg05h,tuc8f,FALSE,25,45,6/13/19,6/10/19,6/13/19,6/10/19,2.430555556
8591,HYDP1-BOMP1,1966,TYPE_32,1560538396290,1560330796000,24,HYDP2-SSEP1-PNQP1,HYDP2,SSEP1,PNQP1,,,,,,,,,,3,2,tepv1,te7vz,FALSE,17,26,6/14/19,6/12/19,6/14/19,6/12/19,2.430555556
8695,PNQP1-BLRP1,1065,TYPE_32,1561599143000,1561394014000,721,NPWP1-HBXP1-CTAP1,NPWP1,HBXP1,CTAP1,,,,,,,,,,3,2,tek6y,tdnt1,FALSE,18,9,6/27/19,6/24/19,6/27/19,6/24/19,2.430555556
8751,GAUP1-CCUP1,2563,TYPE_32,1560225788000,1560023259000,1122,BKSP1-NJPP1-BPCP1,BKSP1,NJPP1,BPCP1,,,,,,,,,,3,2,wh9qm,tgyxg,FALSE,65,58,6/11/19,6/8/19,6/11/19,6/8/19,2.430555556
8829,BGMP1-VGAP1,1604,TYPE_32,1562061944643,1561852175775,446,NPWP1-SSEP1,NPWP1,SSEP1,,,,,,,,,,,2,1,tdsxg,tep9t,FALSE,18,21,7/2/19,6/29/19,7/2/19,6/29/19,2.430555556
8875,DELP1-MAAP1,2583,TYPE_32,1561431332362,1561215587000,84,DELP1-SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-PGRP1-GDRP1,DELP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,PGRP1,GDRP1,,,,9,8,ttn9t,tf2fq,FALSE,60,8,6/25/19,6/22/19,6/25/19,6/22/19,2.430555556
8934,BLRP1-DELP1,1068,TYPE_32,1561198286877,1560993901000,511,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr0z,ttn9k,FALSE,10,53,6/22/19,6/20/19,6/22/19,6/20/19,2.430555556
8985,BLRP1-DELP1,331,TYPE_32,1561775022020,1561567847000,84,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr0z,ttn9k,FALSE,10,53,6/29/19,6/26/19,6/29/19,6/26/19,2.430555556
9014,PNQP1-MAAP1,1750,TYPE_32,1561601859000,1561388232000,552,PNQP1-STRP1-NPWP1-BGMP1-HBXP1-CTAP1-KRIP1,PNQP1,STRP1,NPWP1,BGMP1,HBXP1,CTAP1,KRIP1,,,,,,7,6,tek6x,tf2c5,FALSE,26,2,6/27/19,6/24/19,6/27/19,6/24/19,2.430555556
9110,MAAP1-JHSP1,790,TYPE_32,1561512927716,1561298585000,63,GDRP1-PGRP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1,GDRP1,PGRP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,,,,,,7,6,tf2vu,tu8x8,FALSE,8,45,6/26/19,6/23/19,6/26/19,6/23/19,2.430555556
9175,AMBP1-BLRP2,1379,TYPE_22,1562096131000,1561885089000,511,AMBP1-DELP1-AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,AMBP1,DELP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,9,8,ttqsh,tdr3f,FALSE,64,10,7/2/19,6/30/19,7/2/19,6/30/19,2.430555556
9203,BLRP2-DELP1,201,TYPE_22,1559889701000,1559680696000,84,BLRP2-GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,BLRP2,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,8,7,tdr3f,ttn9k,FALSE,3,53,6/7/19,6/4/19,6/7/19,6/4/19,2.430555556
9588,MAAP1-HYDC1-IDRP1,256,TYPE_32,1561623571000,1561413600000,84,MAAP1-GDRP1-PGRP1-TPNP1-NDCP1,MAAP1,GDRP1,PGRP1,TPNP1,NDCP1,,,,,,,,5,4,tf2fq,tsn1b,FALSE,7,23,6/27/19,6/24/19,6/27/19,6/24/19,2.430555556
9607,CCUP1-GZBC1,140,TYPE_32,1561080392927,1560868619000,694,DBDP1-AUBP1-VNSP1-KNUP1-AGRP1,DBDP1,AUBP1,VNSP1,KNUP1,AGRP1,,,,,,,,5,4,tgyts,ttp56,FALSE,51,55,6/21/19,6/18/19,6/21/19,6/18/19,2.430555556
9747,BLRP1-HYDP1,2322,TYPE_32,1561061974330,1560847079000,31,BAGP1-KRNP1,BAGP1,KRNP1,,,,,,,,,,,2,1,tdr09,tepff,FALSE,6,11,6/20/19,6/18/19,6/20/19,6/18/19,2.430555556
171,DELP3-HYDP1,240,TYPE_32,1565994903000,1565777405000,1063,AGRP2-JHSP1-NURP1-NAGP1-ADBP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,,,,,,,,5,4,ttnsp,tepg9,FALSE,56,25,8/16/19,8/14/19,8/16/19,8/14/19,2.430555556
419,VGAP1-CCUP1,203,TYPE_32,1565263624000,1565052950307,1858,VTZP1-BAMP1-BHCP1,VTZP1,BAMP1,BHCP1,,,,,,,,,,3,2,tg1s9,tun8q,FALSE,24,42,8/8/19,8/6/19,8/8/19,8/6/19,2.430555556
596,SXVP1-BLRP1,839,TYPE_32,1565329940000,1565123112000,25,SXVP1,SXVP1,,,,,,,,,,,,1,0,t9znr,tdr6h,FALSE,1,1,8/9/19,8/6/19,8/9/19,8/6/19,2.430555556
772,HWRC1-PNQP1,1027,TYPE_32,1565262734000,1565051243000,25,SYNP1-JHSP1-IDRP1-DHIP1,SYNP1,JHSP1,IDRP1,DHIP1,,,,,,,,,4,3,ttrd2,tekdn,FALSE,53,31,8/8/19,8/6/19,8/8/19,8/6/19,2.430555556
981,DELP1-GAUP1,1241,TYPE_32,1565138555101,1564931167000,1,DELP1-AGRP1-KNUP1-GKPP1-MZUP1-NJPP1,DELP1,AGRP1,KNUP1,GKPP1,MZUP1,NJPP1,,,,,,,6,5,ttn9t,wh9hw,FALSE,60,63,8/7/19,8/4/19,8/7/19,8/4/19,2.430555556
1178,AMDP1-VAPC1-SXVC2-CJPC1,743,TYPE_32,1566567427000,1566364173000,84,AMDP1-BDQP1-VAPP1-PNQP1-BGMP1-CTAP1-KRIP1-SXVP1,AMDP1,BDQP1,VAPP1,PNQP1,BGMP1,CTAP1,KRIP1,SXVP1,,,,,8,7,ts5d9,t9yyf,FALSE,40,1,8/23/19,8/21/19,8/23/19,8/21/19,2.430555556
1243,DELP1-NAGP1,73,TYPE_22,1566527886000,1566323283000,84,DELP1-SYNP1-JHSP1-NURP1,DELP1,SYNP1,JHSP1,NURP1,,,,,,,,,4,3,ttn9t,tgb07,FALSE,60,37,8/23/19,8/20/19,8/23/19,8/20/19,2.430555556
1442,CCUP1-IXWC1-IXRC1-PATC1-DELP1,934,TYPE_32,1566759604000,1566547534000,1667,CCUP1-IXWP1-AUBP1-VNSP1-KNUP1-AGRP1,CCUP1,IXWP1,AUBP1,VNSP1,KNUP1,AGRP1,,,,,,,6,5,tun8x,ttn9k,FALSE,52,55,8/25/19,8/23/19,8/25/19,8/23/19,2.430555556
1503,NOIC1-BLRP2,187,TYPE_32,1565488674894,1565278733000,84,SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,7,6,ttp45,tdr3f,FALSE,53,10,8/11/19,8/8/19,8/11/19,8/8/19,2.430555556
1801,BLRP1-KNUP1,1521,TYPE_32,1565639393000,1565431175000,1666,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,,,,,,,6,5,tdr2k,tu9n3,FALSE,10,45,8/12/19,8/10/19,8/12/19,8/10/19,2.430555556
1865,PNQP1-BHCP1,161,TYPE_32,1565642402000,1565425414819,721,AWBP1-MLGP1-NAGP1-RPRP1-SBPP1,AWBP1,MLGP1,NAGP1,RPRP1,SBPP1,,,,,,,,5,4,tekd8,tgsfu,FALSE,27,38,8/12/19,8/10/19,8/12/19,8/10/19,2.430555556
1872,HYDP1-ALJC1-PGHP1,726,TYPE_32,1565493844116,1565279637042,1948,TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,,6,5,tepex,ttr8x,FALSE,19,53,8/11/19,8/8/19,8/11/19,8/8/19,2.430555556
1873,MAAP1-CCUP1,1394,TYPE_22,1564990037000,1564780734000,1005,GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,,,,,,,,5,4,tf2fh,tunc0,FALSE,8,42,8/5/19,8/2/19,8/5/19,8/2/19,2.430555556
2043,PGRP1-DELP1,227,TYPE_32,1565258700903,1565050212000,670,PGRP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-AGRP2,PGRP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,AGRP2,,,,,,7,6,tfbbt,ttp56,FALSE,13,56,8/8/19,8/6/19,8/8/19,8/6/19,2.430555556
2599,MAAP1-AMDP1,581,TYPE_32,1562829034782,1562624697000,267,KRIP1-CTAP1-BGMP1-STRP1-BOMP1-STVP1-AMDP1,KRIP1,CTAP1,BGMP1,STRP1,BOMP1,STVP1,AMDP1,,,,,,7,6,tf1pb,ts56u,FALSE,2,40,7/11/19,7/8/19,7/11/19,7/8/19,2.430555556
2603,HYDP1-COKC1,1570,TYPE_32,1562630540000,1562418842000,1122,KRNP1-BAGP1-SXVP1,KRNP1,BAGP1,SXVP1,,,,,,,,,,3,2,tepu1,t9y31,FALSE,11,1,7/8/19,7/6/19,7/8/19,7/6/19,2.430555556
2619,MAAP1-BOMC1-AMDP1,753,TYPE_32,1563103353229,1562885989000,84,MAAP1-KRIP1-BLRP1-CTAP1-BGMP1-PNQP1-VAPP1-BDQP1,MAAP1,KRIP1,BLRP1,CTAP1,BGMP1,PNQP1,VAPP1,BDQP1,,,,,8,7,tf2fq,ts5d9,FALSE,7,39,7/14/19,7/12/19,7/14/19,7/12/19,2.430555556
2696,BHCP1-MAAP1,405,TYPE_32,1563984100028,1563773392000,241,BAMP1-VTZP1-VGAP1-GDRP1,BAMP1,VTZP1,VGAP1,GDRP1,,,,,,,,,4,3,tgvdr,tf29j,FALSE,33,8,7/24/19,7/22/19,7/24/19,7/22/19,2.430555556
2784,NOIC1-AMDC1-BDQC1-BOMP1,2174,TYPE_32,1563171235000,1562955562000,84,DELP1-JAIP1-BHLP1-KHRP1-BDQP1-VAPP1,DELP1,JAIP1,BHLP1,KHRP1,BDQP1,VAPP1,,,,,,,6,5,ttp45,tekn0,FALSE,60,32,7/15/19,7/12/19,7/15/19,7/12/19,2.430555556
2912,DELP1-BLRP2,1888,TYPE_32,1563251410000,1563044476862,1667,SYNP1-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,SYNP1,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,7,6,ttn9t,tdr3f,FALSE,53,10,7/16/19,7/13/19,7/16/19,7/13/19,2.430555556
3507,BDQP1-MAAP1,1404,TYPE_32,1563059074000,1562848793000,911,STVP1-BOMP1-STRP1-BGMP1-CTAP1-KRIP1,STVP1,BOMP1,STRP1,BGMP1,CTAP1,KRIP1,,,,,,,6,5,teu50,tf2fn,FALSE,35,2,7/13/19,7/11/19,7/13/19,7/11/19,2.430555556
3770,BLRP2-VGAC1-CCUP1,1327,TYPE_32,1563750034000,1563536006000,511,MULP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,MULP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,,,,,,,6,5,tdr3f,tun8x,FALSE,4,42,7/21/19,7/19/19,7/21/19,7/19/19,2.430555556
3774,BLRP2-DELP1,209,TYPE_32,1564327067038,1564123716000,1667,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr3f,ttn9k,FALSE,10,53,7/28/19,7/26/19,7/28/19,7/26/19,2.430555556
3876,BLRP2-NAGC1-IDRP1,396,TYPE_32,1564326713000,1564118336000,84,GTYP1-TPNP1-ADBP1-NAGP1,GTYP1,TPNP1,ADBP1,NAGP1,,,,,,,,,4,3,tdr3f,tsn1b,FALSE,10,30,7/28/19,7/26/19,7/28/19,7/26/19,2.430555556
4041,CCUP1-DELP1,1124,TYPE_32,1563444869000,1563231455000,1217,CCUP1-DBDP1-AUBP1-VNSP1-KNUP1-AGRP1,CCUP1,DBDP1,AUBP1,VNSP1,KNUP1,AGRP1,,,,,,,6,5,tgyxb,ttncr,FALSE,52,55,7/18/19,7/15/19,7/18/19,7/15/19,2.430555556
4254,CCUP1-VGAP1,1390,TYPE_32,1565061761000,1564854287000,25,BHCP1-BAMP1-VTZP1-VGAP1,BHCP1,BAMP1,VTZP1,VGAP1,,,,,,,,,4,3,tun8m,tfcmv,FALSE,42,14,8/6/19,8/3/19,8/6/19,8/3/19,2.430555556
4694,CCUP1-DELC1-AMBP1,1312,TYPE_32,1562440590000,1562228666200,84,CCUP1-DBDP1-AUBP1-VNSP1-KNUP1-AGRP1-DELP1,CCUP1,DBDP1,AUBP1,VNSP1,KNUP1,AGRP1,DELP1,,,,,,7,6,tun8x,ttqsh,FALSE,52,60,7/6/19,7/4/19,7/6/19,7/4/19,2.430555556
4750,BLRP2-VTZC1,22,TYPE_32,1562708700000,1562503695000,446,MULP1-GDRP1-VGAP1,MULP1,GDRP1,VGAP1,,,,,,,,,,3,2,tdr09,tg5ht,FALSE,4,14,7/9/19,7/7/19,7/9/19,7/7/19,2.430555556
4983,MAAP1-VTZC1-BBIC1-CCUP1,109,TYPE_32,1563482871000,1563267971000,1667,MAAP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,MAAP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,,,,,,,6,5,tf2fq,tun8x,FALSE,7,42,7/18/19,7/16/19,7/18/19,7/16/19,2.430555556
5141,DELP3-BLRP2,740,TYPE_32,1564252935867,1564040457000,446,AGRP2-JHSP1-NURP1-NAGP1-ADBP1-TPNP1-GTYP1,AGRP2,JHSP1,NURP1,NAGP1,ADBP1,TPNP1,GTYP1,,,,,,7,6,ttnge,tdr1s,FALSE,56,10,7/27/19,7/25/19,7/27/19,7/25/19,2.430555556
5142,IDRP1-HYDC1-MAAP1,372,TYPE_32,1562670127000,1562461030993,84,IDRP1-NDCP1-TPNP1-PGRP1-GDRP1,IDRP1,NDCP1,TPNP1,PGRP1,GDRP1,,,,,,,,5,4,tsn1b,tf2fq,FALSE,36,8,7/9/19,7/7/19,7/9/19,7/7/19,2.430555556
5143,LKOC1-KNUC1-NAGP1,863,TYPE_22,1562437089000,1562226488000,1667,JHSP1-NURP1,JHSP1,NURP1,,,,,,,,,,,2,1,tuc80,tgb07,FALSE,45,37,7/6/19,7/4/19,7/6/19,7/4/19,2.430555556
5175,RPRP1-DELP1,1575,TYPE_32,1563825114221,1563624539000,446,NURP1-JHSP1-AGRP2,NURP1,JHSP1,AGRP2,,,,,,,,,,3,2,tgf6f,tsyjk,FALSE,37,56,7/22/19,7/20/19,7/22/19,7/20/19,2.430555556
5329,IDRP1-IXWP1,1832,TYPE_22,1564871948000,1564658380000,126,NAGP1-RPRP1-SBPP1-KDJP1,NAGP1,RPRP1,SBPP1,KDJP1,,,,,,,,,4,3,tsjbs,tuj1y,FALSE,30,41,8/3/19,8/1/19,8/3/19,8/1/19,2.430555556
5344,SXVP1-NAGP1,831,TYPE_32,1564448576000,1564243875000,446,SXVP1-BAGP1-KRNP1-TPNP1-ADBP1,SXVP1,BAGP1,KRNP1,TPNP1,ADBP1,,,,,,,,5,4,t9zp0,tg8py,FALSE,1,25,7/30/19,7/27/19,7/30/19,7/27/19,2.430555556
5545,PNQP1-HWRC1,675,TYPE_32,1562556845227,1562345435000,190,DHIP1-IDRP1-JHSP1-AGRP2,DHIP1,IDRP1,JHSP1,AGRP2,,,,,,,,,4,3,teke1,ttrd2,FALSE,31,56,7/8/19,7/5/19,7/8/19,7/5/19,2.430555556
5773,CCUP1-IDRP1,2557,TYPE_32,1564721202000,1564508861897,446,KDJP1-SBPP1-RPRP1-NAGP1-IDRP1,KDJP1,SBPP1,RPRP1,NAGP1,IDRP1,,,,,,,,5,4,tgyts,tsjbd,FALSE,41,36,8/2/19,7/30/19,8/2/19,7/30/19,2.430555556
6109,IDRP1-MAAP1,1056,TYPE_22,1564246862000,1564041002000,175,IDRP1-NDCP1-TPNP1-PGRP1-GDRP1,IDRP1,NDCP1,TPNP1,PGRP1,GDRP1,,,,,,,,5,4,tshys,tf2fh,FALSE,36,8,7/27/19,7/25/19,7/27/19,7/25/19,2.430555556
6393,HWRC1-CCUP1,2152,TYPE_22,1561436900778,1561233419000,22,PGHP1-KNUP1-VNSP1-AUBP1-DBDP1,PGHP1,KNUP1,VNSP1,AUBP1,DBDP1,,,,,,,,5,4,ttrd2,tunc1,FALSE,62,51,6/25/19,6/22/19,6/25/19,6/22/19,2.430555556
6490,STRP1-DELP3,2428,TYPE_32,1560819880000,1560606689705,446,DHIP1-IDRP1-CORP1-JAIP1-DELP1,DHIP1,IDRP1,CORP1,JAIP1,DELP1,,,,,,,,5,4,tehx4,ttp5h,FALSE,31,60,6/18/19,6/15/19,6/18/19,6/15/19,2.430555556
6574,BLRP2-DELP1,413,TYPE_22,1560668466430,1560459305000,84,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr3f,ttn9k,FALSE,10,53,6/16/19,6/13/19,6/16/19,6/13/19,2.430555556
6621,BLRP1-CCUP1,1807,TYPE_32,1560549219000,1560342953000,1,MULP1-GDRP1-VGAP1-VTZP1-BAMP1-BHCP1,MULP1,GDRP1,VGAP1,VTZP1,BAMP1,BHCP1,,,,,,,6,5,tdr28,tunc0,FALSE,4,42,6/14/19,6/12/19,6/14/19,6/12/19,2.430555556
6659,HYDP1-BOMP1,2497,TYPE_32,1560053912000,1559836955000,25,HYDP1-SSEP1-PNQP1,HYDP1,SSEP1,PNQP1,,,,,,,,,,3,2,tepf2,tekj1,FALSE,16,26,6/9/19,6/6/19,6/9/19,6/6/19,2.430555556
6756,BOMP1-BLRP1,1166,TYPE_32,1561168729765,1560964211000,68,STRP1-BGMP1-CTAP1-BGMP1-CTAP1,STRP1,BGMP1,CTAP1,BGMP1,CTAP1,,,,,,,,5,4,tekn0,tdr49,TRUE,22,9,6/22/19,6/19/19,6/22/19,6/19/19,2.430555556
6766,BLRP1-MAAP1,2486,TYPE_22,1559859778585,1559651347000,25,BLRP1-KRIP1,BLRP1,KRIP1,,,,,,,,,,,2,1,tdr4c,tf2f4,FALSE,5,2,6/6/19,6/4/19,6/6/19,6/4/19,2.430555556
6815,BLRP2-DELP1,172,TYPE_22,1562132444000,1561922180000,84,GTYP1-TPNP1-ADBP1-NAGP1-NURP1-JHSP1-SYNP1,GTYP1,TPNP1,ADBP1,NAGP1,NURP1,JHSP1,SYNP1,,,,,,7,6,tdr3f,ttn9k,FALSE,10,53,7/3/19,6/30/19,7/3/19,6/30/19,2.430555556
6921,DELP1-NJPC1-GAUP1,1204,TYPE_32,1561979919000,1561768927000,1667,AGRP1-KNUP1-GKPP1-MZUP1-NJPP1-BKSP1,AGRP1,KNUP1,GKPP1,MZUP1,NJPP1,BKSP1,,,,,,,6,5,ttn9k,wh9jn,FALSE,55,65,7/1/19,6/29/19,7/1/19,6/29/19,2.430555556
