X.SXVP1.,X.SXVP1..1,X0,startloc,endloc,,
BAMP1,CORP1,1220.968896,33,44,33_44,1220.968896
BAMP1,JHSP1,948.439361,33,45,33_45,948.439361
BAMP1,IXWP1,425.5728386,33,46,33_46,425.5728386
BAMP1,BHLP1,1251.393549,33,47,33_47,1251.393549
BAMP1,VNSP1,687.1898687,33,48,33_48,687.1898687
BAMP1,AUBP1,613.197931,33,49,33_49,613.197931
BAMP1,KNUP1,894.4911493,33,50,33_50,894.4911493
BAMP1,DBDP1,537.3390283,33,51,33_51,537.3390283
BAMP1,CCUP1,514.9693582,33,52,33_52,514.9693582
BAMP1,SYNP1,1110.233888,33,53,33_53,1110.233888
BAMP1,JAIP1,1261.135048,33,54,33_54,1261.135048
BAMP1,AGRP1,1115.139366,33,55,33_55,1115.139366
BAMP1,AGRP2,1144.795558,33,56,33_56,1144.795558
BAMP1,GKPP1,847.2858215,33,57,33_57,847.2858215
BAMP1,BPCP1,638.8210079,33,58,33_58,638.8210079
BAMP1,MZUP1,774.8519713,33,59,33_59,774.8519713
BAMP1,DELP1,1288.460132,33,60,33_60,1288.460132
BAMP1,DELP3,1314.908039,33,61,33_61,1314.908039
BAMP1,PGHP1,1197.498965,33,62,33_62,1197.498965
BAMP1,NJPP1,902.7576252,33,63,33_63,902.7576252
BAMP1,AMBP1,1462.499312,33,64,33_64,1462.499312
BAMP1,BKSP1,933.7742176,33,65,33_65,933.7742176
BAMP1,GAUP1,1058.053827,33,66,33_66,1058.053827
RPRP1,SXVP1,1122.716261,34,1,34_1,1122.716261
RPRP1,KRIP1,1030.15792,34,2,34_2,1030.15792
RPRP1,BLRP2,1017.989716,34,3,34_3,1017.989716
RPRP1,MULP1,949.8664182,34,4,34_4,949.8664182
RPRP1,BLRP1,1003.471629,34,5,34_5,1003.471629
RPRP1,BAGP1,919.2201211,34,6,34_6,919.2201211
RPRP1,MAAP1,921.3829101,34,7,34_7,921.3829101
RPRP1,GDRP1,811.0450604,34,8,34_8,811.0450604
RPRP1,CTAP1,949.5870148,34,9,34_9,949.5870148
RPRP1,GTYP1,801.8420751,34,10,34_10,801.8420751
RPRP1,KRNP1,696.0334742,34,11,34_11,696.0334742
RPRP1,HBXP1,946.3369368,34,12,34_12,946.3369368
RPRP1,PGRP1,558.6660305,34,13,34_13,558.6660305
RPRP1,VGAP1,541.2189125,34,14,34_14,541.2189125
RPRP1,BGMP1,947.9026407,34,15,34_15,947.9026407
RPRP1,HYDP1,562.3288533,34,16,34_16,562.3288533
RPRP1,HYDP2,537.1974255,34,17,34_17,537.1974255
RPRP1,NPWP1,917.9815016,34,18,34_18,917.9815016
RPRP1,TPNP1,492.9876615,34,19,34_19,492.9876615
RPRP1,SATP1,454.69872,34,20,34_20,454.69872
RPRP1,SSEP1,711.9884218,34,21,34_21,711.9884218
RPRP1,STRP1,876.0641045,34,22,34_22,876.0641045
RPRP1,NDCP1,495.3417042,34,23,34_23,495.3417042
RPRP1,VTZP1,429.0585101,34,24,34_24,429.0585101
RPRP1,ADBP1,362.9769845,34,25,34_25,362.9769845
RPRP1,PNQP1,863.4464924,34,26,34_26,863.4464924
RPRP1,AWBP1,651.2189009,34,27,34_27,651.2189009
RPRP1,MLGP1,484.4560968,34,28,34_28,484.4560968
RPRP1,BOMP1,909.4362464,34,29,34_29,909.4362464
RPRP1,NAGP1,269.5339049,34,30,34_30,269.5339049
RPRP1,DHIP1,699.8848328,34,31,34_31,699.8848328
RPRP1,VAPP1,902.2009234,34,32,34_32,902.2009234
RPRP1,BAMP1,408.5680569,34,33,34_33,408.5680569
RPRP1,RPRP1,0,34,34,34_34,0
RPRP1,STVP1,884.7747467,34,35,34_35,884.7747467
RPRP1,IDRP1,601.4770531,34,36,34_36,601.4770531
RPRP1,NURP1,300.2029906,34,37,34_37,300.2029906
RPRP1,SBPP1,246.8461583,34,38,34_38,246.8461583
RPRP1,BDQP1,862.0162668,34,39,34_39,862.0162668
RPRP1,AMDP1,937.8569751,34,40,34_40,937.8569751
RPRP1,KDJP1,440.2865288,34,41,34_41,440.2865288
RPRP1,BHCP1,524.7721803,34,42,34_42,524.7721803
RPRP1,KHRP1,864.8342584,34,43,34_43,864.8342584
RPRP1,CORP1,812.4532768,34,44,34_44,812.4532768
RPRP1,JHSP1,562.6134718,34,45,34_45,562.6134718
RPRP1,IXWP1,524.6800769,34,46,34_46,524.6800769
RPRP1,BHLP1,842.9883367,34,47,34_47,842.9883367
RPRP1,VNSP1,475.2198319,34,48,34_48,475.2198319
RPRP1,AUBP1,488.6738004,34,49,34_49,488.6738004
RPRP1,KNUP1,567.1265129,34,50,34_50,567.1265129
RPRP1,DBDP1,586.432737,34,51,34_51,586.432737
RPRP1,CCUP1,710.6374048,34,52,34_52,710.6374048
RPRP1,SYNP1,735.7490095,34,53,34_53,735.7490095
RPRP1,JAIP1,862.9053709,34,54,34_54,862.9053709
RPRP1,AGRP1,746.6196325,34,55,34_55,746.6196325
RPRP1,AGRP2,771.9362784,34,56,34_56,771.9362784
RPRP1,GKPP1,635.8479239,34,57,34_57,635.8479239
RPRP1,BPCP1,760.4713507,34,58,34_58,760.4713507
RPRP1,MZUP1,676.2079135,34,59,34_59,676.2079135
RPRP1,DELP1,913.2066299,34,60,34_60,913.2066299
RPRP1,DELP3,948.7635805,34,61,34_61,948.7635805
RPRP1,PGHP1,874.2238763,34,62,34_62,874.2238763
RPRP1,NJPP1,927.5823402,34,63,34_63,927.5823402
RPRP1,AMBP1,1105.965378,34,64,34_64,1105.965378
RPRP1,BKSP1,1011.935091,34,65,34_65,1011.935091
RPRP1,GAUP1,1184.515636,34,66,34_66,1184.515636
STVP1,SXVP1,1183.941101,35,1,35_1,1183.941101
STVP1,KRIP1,1108.642123,35,2,35_2,1108.642123
STVP1,BLRP2,1062.1944,35,3,35_3,1062.1944
STVP1,MULP1,1063.080648,35,4,35_4,1063.080648
STVP1,BLRP1,1003.223668,35,5,35_5,1003.223668
STVP1,BAGP1,968.7636431,35,6,35_6,968.7636431
STVP1,MAAP1,1178.889003,35,7,35_7,1178.889003
STVP1,GDRP1,1071.208545,35,8,35_8,1071.208545
STVP1,CTAP1,847.6397873,35,9,35_9,847.6397873
STVP1,GTYP1,839.6670139,35,10,35_10,839.6670139
STVP1,KRNP1,789.3895754,35,11,35_11,789.3895754
STVP1,HBXP1,687.7784074,35,12,35_12,687.7784074
STVP1,PGRP1,899.3903698,35,13,35_13,899.3903698
STVP1,VGAP1,960.5742896,35,14,35_14,960.5742896
STVP1,BGMP1,615.0398999,35,15,35_15,615.0398999
STVP1,HYDP1,711.5074364,35,16,35_16,711.5074364
STVP1,HYDP2,680.0362085,35,17,35_17,680.0362085
STVP1,NPWP1,533.3360022,35,18,35_18,533.3360022
STVP1,TPNP1,683.16174,35,19,35_19,683.16174
STVP1,SATP1,940.7908261,35,20,35_20,940.7908261
STVP1,SSEP1,485.264703,35,21,35_21,485.264703
STVP1,STRP1,397.3191564,35,22,35_22,397.3191564
STVP1,NDCP1,507.2850137,35,23,35_23,507.2850137
STVP1,VTZP1,1117.83655,35,24,35_24,1117.83655
STVP1,ADBP1,604.0607981,35,25,35_25,604.0607981
STVP1,PNQP1,289.607601,35,26,35_26,289.607601
STVP1,AWBP1,295.6073811,35,27,35_27,295.6073811
STVP1,MLGP1,428.9204937,35,28,35_28,428.9204937
STVP1,BOMP1,215.4509026,35,29,35_29,215.4509026
STVP1,NAGP1,615.9886495,35,30,35_30,615.9886495
STVP1,DHIP1,190.3533754,35,31,35_31,190.3533754
STVP1,VAPP1,93.40035885,35,32,35_32,93.40035885
STVP1,BAMP1,1252.383654,35,33,35_33,1252.383654
STVP1,RPRP1,884.7747467,35,34,35_34,884.7747467
STVP1,STVP1,0,35,35,35_35,0
STVP1,IDRP1,342.6334441,35,36,35_36,342.6334441
STVP1,NURP1,672.9258797,35,37,35_37,672.9258797
STVP1,SBPP1,1130.599801,35,38,35_38,1130.599801
STVP1,BDQP1,130.0858469,35,39,35_39,130.0858469
STVP1,AMDP1,195.1113804,35,40,35_40,195.1113804
STVP1,KDJP1,1321.661918,35,41,35_41,1321.661918
STVP1,BHCP1,1409.544403,35,42,35_42,1409.544403
STVP1,KHRP1,325.1262181,35,43,35_43,325.1262181
STVP1,CORP1,443.4164586,35,44,35_44,443.4164586
STVP1,JHSP1,738.2230809,35,45,35_45,738.2230809
STVP1,IXWP1,1386.451497,35,46,35_46,1386.451497
STVP1,BHLP1,492.102382,35,47,35_47,492.102382
STVP1,VNSP1,1133.449307,35,48,35_48,1133.449307
STVP1,AUBP1,1233.161986,35,49,35_49,1233.161986
STVP1,KNUP1,952.8839806,35,50,35_50,952.8839806
STVP1,DBDP1,1418.647957,35,51,35_51,1418.647957
STVP1,CCUP1,1582.78741,35,52,35_52,1582.78741
STVP1,SYNP1,823.2228973,35,53,35_53,823.2228973
STVP1,JAIP1,691.8638377,35,54,35_54,691.8638377
STVP1,AGRP1,855.9330021,35,55,35_55,855.9330021
STVP1,AGRP2,842.312302,35,56,35_56,842.312302
STVP1,GKPP1,1212.177614,35,57,35_57,1212.177614
STVP1,BPCP1,1602.798764,35,58,35_58,1602.798764
STVP1,MZUP1,1377.934182,35,59,35_59,1377.934182
STVP1,DELP1,883.5730151,35,60,35_60,883.5730151
STVP1,DELP3,949.5379007,35,61,35_61,949.5379007
STVP1,PGHP1,1084.631195,35,62,35_62,1084.631195
STVP1,NJPP1,1687.272756,35,63,35_63,1687.272756
STVP1,AMBP1,1084.173714,35,64,35_64,1084.173714
STVP1,BKSP1,1802.199257,35,65,35_65,1802.199257
STVP1,GAUP1,1993.840832,35,66,35_66,1993.840832
IDRP1,SXVP1,1240.275174,36,1,36_1,1240.275174
IDRP1,KRIP1,1151.930438,36,2,36_2,1151.930438
IDRP1,BLRP2,1114.798655,36,3,36_3,1114.798655
IDRP1,MULP1,1088.152122,36,4,36_4,1088.152122
IDRP1,BLRP1,1067.781745,36,5,36_5,1067.781745
IDRP1,BAGP1,1009.09289,36,6,36_6,1009.09289
IDRP1,MAAP1,1157.915853,36,7,36_7,1157.915853
IDRP1,GDRP1,1038.637979,36,8,36_8,1038.637979
IDRP1,CTAP1,935.7929313,36,9,36_9,935.7929313
IDRP1,GTYP1,866.3283852,36,10,36_10,866.3283852
IDRP1,KRNP1,781.897618,36,11,36_11,781.897618
IDRP1,HBXP1,821.2157805,36,12,36_12,821.2157805
IDRP1,PGRP1,809.5937157,36,13,36_13,809.5937157
IDRP1,VGAP1,850.4991252,36,14,36_14,850.4991252
IDRP1,BGMP1,770.8206498,36,15,36_15,770.8206498
IDRP1,HYDP1,657.2030492,36,16,36_16,657.2030492
IDRP1,HYDP2,617.4746514,36,17,36_17,617.4746514
IDRP1,NPWP1,698.8557802,36,18,36_18,698.8557802
IDRP1,TPNP1,598.0068174,36,19,36_19,598.0068174
IDRP1,SATP1,801.615323,36,20,36_20,801.615323
IDRP1,SSEP1,547.9414012,36,21,36_21,547.9414012
IDRP1,STRP1,580.839149,36,22,36_22,580.839149
IDRP1,NDCP1,419.4163285,36,23,36_23,419.4163285
IDRP1,VTZP1,925.866537,36,24,36_24,925.866537
IDRP1,ADBP1,438.4322827,36,25,36_25,438.4322827
IDRP1,PNQP1,498.4733019,36,26,36_26,498.4733019
IDRP1,AWBP1,316.4000578,36,27,36_27,316.4000578
IDRP1,MLGP1,292.1540502,36,28,36_28,292.1540502
IDRP1,BOMP1,480.7082736,36,29,36_29,480.7082736
IDRP1,NAGP1,356.9612022,36,30,36_30,356.9612022
IDRP1,DHIP1,230.5080549,36,31,36_31,230.5080549
IDRP1,VAPP1,403.7605428,36,32,36_32,403.7605428
IDRP1,BAMP1,1000.678383,36,33,36_33,1000.678383
IDRP1,RPRP1,601.4770531,36,34,36_34,601.4770531
IDRP1,STVP1,342.6334441,36,35,36_35,342.6334441
IDRP1,IDRP1,0,36,36,36_36,0
IDRP1,NURP1,344.0355414,36,37,36_37,344.0355414
IDRP1,SBPP1,836.4890063,36,38,36_38,836.4890063
IDRP1,BDQP1,274.0342071,36,39,36_39,274.0342071
IDRP1,AMDP1,339.2086953,36,40,36_40,339.2086953
IDRP1,KDJP1,1019.658894,36,41,36_41,1019.658894
IDRP1,BHCP1,1116.066521,36,42,36_42,1116.066521
IDRP1,KHRP1,274.7330795,36,43,36_43,274.7330795
IDRP1,CORP1,276.9334667,36,44,36_44,276.9334667
IDRP1,JHSP1,409.2314644,36,45,36_45,409.2314644
IDRP1,IXWP1,1069.261743,36,46,36_46,1069.261743
IDRP1,BHLP1,327.1519281,36,47,36_47,327.1519281
IDRP1,VNSP1,791.9929809,36,48,36_48,791.9929809
IDRP1,AUBP1,895.6279325,36,49,36_49,895.6279325
IDRP1,KNUP1,615.9802744,36,50,36_50,615.9802744
IDRP1,DBDP1,1091.043044,36,51,36_51,1091.043044
IDRP1,CCUP1,1268.485475,36,52,36_52,1268.485475
IDRP1,SYNP1,527.333864,36,53,36_53,527.333864
IDRP1,JAIP1,470.1721392,36,54,36_54,470.1721392
IDRP1,AGRP1,558.5910466,36,55,36_55,558.5910466
IDRP1,AGRP2,554.0292614,36,56,36_56,554.0292614
IDRP1,GKPP1,870.3068473,36,57,36_57,870.3068473
IDRP1,BPCP1,1275.359666,36,58,36_58,1275.359666
IDRP1,MZUP1,1035.963169,36,59,36_59,1035.963169
IDRP1,DELP1,633.6810545,36,60,36_60,633.6810545
IDRP1,DELP3,696.7060737,36,61,36_61,696.7060737
IDRP1,PGHP1,784.8948448,36,62,36_62,784.8948448
IDRP1,NJPP1,1346.480904,36,63,36_63,1346.480904
IDRP1,AMBP1,851.7976397,36,64,36_64,851.7976397
IDRP1,BKSP1,1463.460382,36,65,36_65,1463.460382
IDRP1,GAUP1,1656.550396,36,66,36_66,1656.550396
NURP1,SXVP1,1253.373341,37,1,37_1,1253.373341
NURP1,KRIP1,1159.496295,37,2,37_2,1159.496295
NURP1,BLRP2,1134.986723,37,3,37_3,1134.986723
NURP1,MULP1,1083.717873,37,4,37_4,1083.717873
NURP1,BLRP1,1104.2678,37,5,37_5,1104.2678
NURP1,BAGP1,1028.331245,37,6,37_6,1028.331245
NURP1,MAAP1,1100.177742,37,7,37_7,1100.177742
NURP1,GDRP1,980.896984,37,8,37_8,980.896984
NURP1,CTAP1,1009.670554,37,9,37_9,1009.670554
NURP1,GTYP1,891.3591251,37,10,37_10,891.3591251
NURP1,KRNP1,787.7486131,37,11,37_11,787.7486131
NURP1,HBXP1,951.1607437,37,12,37_12,951.1607437
NURP1,PGRP1,722.9088549,37,13,37_13,722.9088549
NURP1,VGAP1,734.0761638,37,14,37_14,734.0761638
NURP1,BGMP1,926.9550475,37,15,37_15,926.9550475
NURP1,HYDP1,643.2525257,37,16,37_16,643.2525257
NURP1,HYDP2,606.0997515,37,17,37_17,606.0997515
NURP1,NPWP1,874.1142085,37,18,37_18,874.1142085
NURP1,TPNP1,567.9689495,37,19,37_19,567.9689495
NURP1,SATP1,659.4918807,37,20,37_20,659.4918807
NURP1,SSEP1,676.6850311,37,21,37_21,676.6850311
NURP1,STRP1,791.1902372,37,22,37_22,791.1902372
NURP1,NDCP1,464.2678571,37,23,37_23,464.2678571
NURP1,VTZP1,704.715035,37,24,37_24,704.715035
NURP1,ADBP1,378.8911647,37,25,37_25,378.8911647
NURP1,PNQP1,742.8332162,37,26,37_26,742.8332162
NURP1,AWBP1,520.2874129,37,27,37_27,520.2874129
NURP1,MLGP1,377.9837931,37,28,37_28,377.9837931
NURP1,BOMP1,759.652296,37,29,37_29,759.652296
NURP1,NAGP1,203.0753474,37,30,37_30,203.0753474
NURP1,DHIP1,512.8771904,37,31,37_31,512.8771904
NURP1,VAPP1,715.5737268,37,32,37_32,715.5737268
NURP1,BAMP1,707.6001806,37,33,37_33,707.6001806
NURP1,RPRP1,300.2029906,37,34,37_34,300.2029906
NURP1,STVP1,672.9258797,37,35,37_35,672.9258797
NURP1,IDRP1,344.0355414,37,36,37_36,344.0355414
NURP1,NURP1,9.50E-05,37,37,37_37,0.000095
NURP1,SBPP1,508.1821981,37,38,37_38,508.1821981
NURP1,BDQP1,617.9607205,37,39,37_39,617.9607205
NURP1,AMDP1,680.477333,37,40,37_40,680.477333
NURP1,KDJP1,682.6046105,37,41,37_41,682.6046105
NURP1,BHCP1,783.4055519,37,42,37_42,783.4055519
NURP1,KHRP1,582.8443014,37,43,37_43,582.8443014
NURP1,CORP1,516.6131195,37,44,37_44,516.6131195
NURP1,JHSP1,293.7092126,37,45,37_45,293.7092126
NURP1,IXWP1,725.6983447,37,46,37_46,725.6983447
NURP1,BHLP1,544.3439165,37,47,37_47,544.3439165
NURP1,VNSP1,474.5466031,37,48,37_48,474.5466031
NURP1,AUBP1,562.3607099,37,49,37_49,562.3607099
NURP1,KNUP1,393.5402584,37,50,37_50,393.5402584
NURP1,DBDP1,747.9346753,37,51,37_51,747.9346753
NURP1,CCUP1,925.2659144,37,52,37_52,925.2659144
NURP1,SYNP1,472.7900273,37,53,37_53,472.7900273
NURP1,JAIP1,568.3025612,37,54,37_54,568.3025612
NURP1,AGRP1,491.0767537,37,55,37_55,491.0767537
NURP1,AGRP2,509.3218664,37,56,37_56,509.3218664
NURP1,GKPP1,586.7575156,37,57,37_57,586.7575156
NURP1,BPCP1,932.3144665,37,58,37_58,932.3144665
NURP1,MZUP1,718.9464766,37,59,37_59,718.9464766
NURP1,DELP1,642.5827811,37,60,37_60,642.5827811
NURP1,DELP3,687.3786761,37,61,37_61,687.3786761
NURP1,PGHP1,666.0456796,37,62,37_62,666.0456796
NURP1,NJPP1,1020.807779,37,63,37_63,1020.807779
NURP1,AMBP1,850.3818607,37,64,37_64,850.3818607
NURP1,BKSP1,1131.501578,37,65,37_65,1131.501578
NURP1,GAUP1,1321.700003,37,66,37_66,1321.700003
SBPP1,SXVP1,1245.328228,38,1,38_1,1245.328228
SBPP1,KRIP1,1157.540792,38,2,38_2,1157.540792
SBPP1,BLRP2,1155.284041,38,3,38_3,1155.284041
SBPP1,MULP1,1077.428199,38,4,38_4,1077.428199
SBPP1,BLRP1,1152.892041,38,5,38_5,1152.892041
SBPP1,BAGP1,1066.714602,38,6,38_6,1066.714602
SBPP1,MAAP1,1010.61357,38,7,38_7,1010.61357
SBPP1,GDRP1,915.9142758,38,8,38_8,915.9142758
SBPP1,CTAP1,1126.432059,38,9,38_9,1126.432059
SBPP1,GTYP1,968.4443801,38,10,38_10,968.4443801
SBPP1,KRNP1,868.0287847,38,11,38_11,868.0287847
SBPP1,HBXP1,1150.39736,38,12,38_12,1150.39736
SBPP1,PGRP1,692.0149457,38,13,38_13,692.0149457
SBPP1,VGAP1,650.1936601,38,14,38_14,650.1936601
SBPP1,BGMP1,1162.165253,38,15,38_15,1162.165253
SBPP1,HYDP1,751.0782177,38,16,38_16,751.0782177
SBPP1,HYDP2,734.208217,38,17,38_17,734.208217
SBPP1,NPWP1,1140.848901,38,18,38_18,1140.848901
SBPP1,TPNP1,691.3925081,38,19,38_19,691.3925081
SBPP1,SATP1,564.8598975,38,20,38_20,564.8598975
SBPP1,SSEP1,938.0347505,38,21,38_21,938.0347505
SBPP1,STRP1,1110.904138,38,22,38_22,1110.904138
SBPP1,NDCP1,729.4316083,38,23,38_23,729.4316083
SBPP1,VTZP1,431.7177541,38,24,38_24,431.7177541
SBPP1,ADBP1,595.5530583,38,25,38_25,595.5530583
SBPP1,PNQP1,1105.208777,38,26,38_26,1105.208777
SBPP1,AWBP1,896.3827305,38,27,38_27,896.3827305
SBPP1,MLGP1,729.8467326,38,28,38_28,729.8467326
SBPP1,BOMP1,1154.454151,38,29,38_29,1154.454151
SBPP1,NAGP1,516.273872,38,30,38_30,516.273872
SBPP1,DHIP1,946.5451286,38,31,38_31,946.5451286
SBPP1,VAPP1,1149.047074,38,32,38_32,1149.047074
SBPP1,BAMP1,258.3422944,38,33,38_33,258.3422944
SBPP1,RPRP1,246.8461583,38,34,38_34,246.8461583
SBPP1,STVP1,1130.599801,38,35,38_35,1130.599801
SBPP1,IDRP1,836.4890063,38,36,38_36,836.4890063
SBPP1,NURP1,508.1821981,38,37,38_37,508.1821981
SBPP1,SBPP1,0,38,38,38_38,0
SBPP1,BDQP1,1102.868322,38,39,38_39,1102.868322
SBPP1,AMDP1,1175.335879,38,40,38_40,1175.335879
SBPP1,KDJP1,194.1152126,38,41,38_41,194.1152126
SBPP1,BHCP1,280.191453,38,42,38_42,280.191453
SBPP1,KHRP1,1089.990435,38,43,38_43,1089.990435
SBPP1,CORP1,1022.695615,38,44,38_44,1022.695615
SBPP1,JHSP1,712.1139784,38,45,38_45,712.1139784
SBPP1,IXWP1,294.3278355,38,46,38_46,294.3278355
SBPP1,BHLP1,1046.420488,38,47,38_47,1046.420488
SBPP1,VNSP1,432.4105458,38,48,38_48,432.4105458
SBPP1,AUBP1,375.0837165,38,49,38_49,375.0837165
SBPP1,KNUP1,638.8999569,38,50,38_50,638.8999569
SBPP1,DBDP1,378.6229768,38,51,38_51,378.6229768
SBPP1,CCUP1,468.0046509,38,52,38_52,468.0046509
SBPP1,SYNP1,865.0510306,38,53,38_53,865.0510306
SBPP1,JAIP1,1031.412135,38,54,38_54,1031.412135
SBPP1,AGRP1,867.383457,38,55,38_55,867.383457
SBPP1,AGRP2,898.5228437,38,56,38_56,898.5228437
SBPP1,GKPP1,595.7264192,38,57,38_57,595.7264192
SBPP1,BPCP1,535.6074273,38,58,38_58,535.6074273
SBPP1,MZUP1,553.3022737,38,59,38_59,553.3022737
SBPP1,DELP1,1042.024808,38,60,38_60,1042.024808
SBPP1,DELP3,1064.739093,38,61,38_61,1064.739093
SBPP1,PGHP1,939.8812674,38,62,38_62,939.8812674
SBPP1,NJPP1,744.6943414,38,63,38_63,744.6943414
SBPP1,AMBP1,1208.89599,38,64,38_64,1208.89599
SBPP1,BKSP1,808.6418105,38,65,38_65,808.6418105
SBPP1,GAUP1,967.1868339,38,66,38_66,967.1868339
BDQP1,SXVP1,1286.042488,39,1,39_1,1286.042488
BDQP1,KRIP1,1206.996257,39,2,39_2,1206.996257
BDQP1,BLRP2,1162.422871,39,3,39_3,1162.422871
BDQP1,MULP1,1156.386459,39,4,39_4,1156.386459
BDQP1,BLRP1,1105.765587,39,5,39_5,1105.765587
BDQP1,BAGP1,1064.992051,39,6,39_6,1064.992051
BDQP1,MAAP1,1260.696428,39,7,39_7,1260.696428
BDQP1,GDRP1,1148.570407,39,8,39_8,1148.570407
BDQP1,CTAP1,953.9586362,39,9,39_9,953.9586362
BDQP1,GTYP1,930.5786476,39,10,39_10,930.5786476
BDQP1,KRNP1,869.8735012,39,11,39_11,869.8735012
BDQP1,HBXP1,801.7622977,39,12,39_12,801.7622977
BDQP1,PGRP1,956.4391634,39,13,39_13,956.4391634
BDQP1,VGAP1,1011.761453,39,14,39_14,1011.761453
BDQP1,BGMP1,732.3837176,39,15,39_15,732.3837176
BDQP1,HYDP1,775.9712172,39,16,39_16,775.9712172
BDQP1,HYDP2,740.9585667,39,17,39_17,740.9585667
BDQP1,NPWP1,651.158308,39,18,39_18,651.158308
BDQP1,TPNP1,736.7942291,39,19,39_19,736.7942291
BDQP1,SATP1,981.4194646,39,20,39_20,981.4194646
BDQP1,SSEP1,576.503343,39,21,39_21,576.503343
BDQP1,STRP1,515.4636399,39,22,39_22,515.4636399
BDQP1,NDCP1,552.3419357,39,23,39_23,552.3419357
BDQP1,VTZP1,1140.336746,39,24,39_24,1140.336746
BDQP1,ADBP1,626.5060926,39,25,39_25,626.5060926
BDQP1,PNQP1,409.1655152,39,26,39_26,409.1655152
BDQP1,AWBP1,356.5683059,39,27,39_27,356.5683059
BDQP1,MLGP1,450.556433,39,28,39_28,450.556433
BDQP1,BOMP1,342.9396786,39,29,39_29,342.9396786
BDQP1,NAGP1,600.9759906,39,30,39_30,600.9759906
BDQP1,DHIP1,226.7471534,39,31,39_31,226.7471534
BDQP1,VAPP1,223.1457221,39,32,39_32,223.1457221
BDQP1,BAMP1,1248.917384,39,33,39_33,1248.917384
BDQP1,RPRP1,862.0162668,39,34,39_34,862.0162668
BDQP1,STVP1,130.0858469,39,35,39_35,130.0858469
BDQP1,IDRP1,274.0342071,39,36,39_36,274.0342071
BDQP1,NURP1,617.9607205,39,37,39_37,617.9607205
BDQP1,SBPP1,1102.868322,39,38,39_38,1102.868322
BDQP1,BDQP1,0.000134414,39,39,39_39,0.000134414
BDQP1,AMDP1,92.92563677,39,40,39_40,92.92563677
BDQP1,KDJP1,1289.256695,39,41,39_41,1289.256695
BDQP1,BHCP1,1383.050314,39,42,39_42,1383.050314
BDQP1,KHRP1,195.0410947,39,43,39_43,195.0410947
BDQP1,CORP1,315.9535307,39,44,39_44,315.9535307
BDQP1,JHSP1,638.1856633,39,45,39_45,638.1856633
BDQP1,IXWP1,1342.578545,39,46,39_46,1342.578545
BDQP1,BHLP1,363.2719284,39,47,39_47,363.2719284
BDQP1,VNSP1,1058.953184,39,48,39_48,1058.953184
BDQP1,AUBP1,1166.970829,39,49,39_49,1166.970829
BDQP1,KNUP1,857.2071532,39,50,39_50,857.2071532
BDQP1,DBDP1,1365.018799,39,51,39_51,1365.018799
BDQP1,CCUP1,1541.463109,39,52,39_52,1541.463109
BDQP1,SYNP1,707.1898508,39,53,39_53,707.1898508
BDQP1,JAIP1,564.5113964,39,54,39_54,564.5113964
BDQP1,AGRP1,739.9239994,39,55,39_55,739.9239994
BDQP1,AGRP2,723.9384391,39,56,39_56,723.9384391
BDQP1,GKPP1,1124.140407,39,57,39_57,1124.140407
BDQP1,BPCP1,1549.310258,39,58,39_58,1549.310258
BDQP1,MZUP1,1300.821281,39,59,39_59,1300.821281
BDQP1,DELP1,757.6404664,39,60,39_60,757.6404664
BDQP1,DELP3,823.5552614,39,61,39_61,823.5552614
BDQP1,PGHP1,967.3329061,39,62,39_62,967.3329061
BDQP1,NJPP1,1613.575245,39,63,39_63,1613.575245
BDQP1,AMBP1,955.5575397,39,64,39_64,955.5575397
BDQP1,BKSP1,1733.074591,39,65,39_65,1733.074591
BDQP1,GAUP1,1927.215427,39,66,39_66,1927.215427
AMDP1,SXVP1,1372.434385,40,1,40_1,1372.434385
AMDP1,KRIP1,1294.70629,40,2,40_2,1294.70629
AMDP1,BLRP2,1249.452052,40,3,40_3,1249.452052
AMDP1,MULP1,1245.574274,40,4,40_4,1245.574274
AMDP1,BLRP1,1191.873704,40,5,40_5,1191.873704
AMDP1,BAGP1,1153.280905,40,6,40_6,1153.280905
AMDP1,MAAP1,1352.276352,40,7,40_7,1352.276352
AMDP1,GDRP1,1240.668183,40,8,40_8,1240.668183
AMDP1,CTAP1,1038.304696,40,9,40_9,1038.304696
AMDP1,GTYP1,1020.18711,40,10,40_10,1020.18711
AMDP1,KRNP1,961.3953261,40,11,40_11,961.3953261
AMDP1,HBXP1,881.6696283,40,12,40_12,881.6696283
AMDP1,PGRP1,1049.330831,40,13,40_13,1049.330831
AMDP1,VGAP1,1104.413937,40,14,40_14,1104.413937
AMDP1,BGMP1,809.7879396,40,15,40_15,809.7879396
AMDP1,HYDP1,868.7986819,40,16,40_16,868.7986819
AMDP1,HYDP2,833.8634359,40,17,40_17,833.8634359
AMDP1,NPWP1,728.1274729,40,18,40_18,728.1274729
AMDP1,TPNP1,829.6624678,40,19,40_19,829.6624678
AMDP1,SATP1,1073.216689,40,20,40_20,1073.216689
AMDP1,SSEP1,665.4239599,40,21,40_21,665.4239599
AMDP1,STRP1,592.0522304,40,22,40_22,592.0522304
AMDP1,NDCP1,645.0289687,40,23,40_23,645.0289687
AMDP1,VTZP1,1229.044765,40,24,40_24,1229.044765
AMDP1,ADBP1,716.5470233,40,25,40_25,716.5470233
