experiment_id,formulation,driver,shift,homeloc,hours,legendname
1,homogeneousdeadlines,344,1,54,30.407,No driver equity
1,homogeneousdeadlines,345,1,54,29.263,No driver equity
1,homogeneousdeadlines,339,2,54,25.032,No driver equity
1,homogeneousdeadlines,340,2,54,23.778,No driver equity
1,homogeneousdeadlines,341,2,54,23.153,No driver equity
1,homogeneousdeadlines,343,2,54,11.778,No driver equity
1,homogeneousdeadlines,346,2,54,26.546,No driver equity
1,homogeneousdeadlines,348,1,55,0,No driver equity
1,homogeneousdeadlines,351,1,55,0,No driver equity
1,homogeneousdeadlines,352,1,55,0,No driver equity
1,homogeneousdeadlines,353,1,55,12.571,No driver equity
1,homogeneousdeadlines,356,1,55,12.571,No driver equity
1,homogeneousdeadlines,347,2,55,12.571,No driver equity
1,homogeneousdeadlines,349,2,55,6.24,No driver equity
1,homogeneousdeadlines,350,2,55,0,No driver equity
1,homogeneousdeadlines,354,2,55,12.571,No driver equity
1,homogeneousdeadlines,355,2,55,12.571,No driver equity
1,homogeneousdeadlines,358,1,56,0,No driver equity
1,homogeneousdeadlines,360,1,56,0,No driver equity
1,homogeneousdeadlines,363,1,56,12.623,No driver equity
1,homogeneousdeadlines,365,1,56,0,No driver equity
1,homogeneousdeadlines,366,1,56,0,No driver equity
1,homogeneousdeadlines,369,1,56,0,No driver equity
1,homogeneousdeadlines,370,1,56,0,No driver equity
1,homogeneousdeadlines,357,2,56,6.084,No driver equity
1,homogeneousdeadlines,359,2,56,6.084,No driver equity
1,homogeneousdeadlines,361,2,56,0,No driver equity
1,homogeneousdeadlines,362,2,56,0,No driver equity
1,homogeneousdeadlines,364,2,56,0,No driver equity
1,homogeneousdeadlines,367,2,56,13,No driver equity
1,homogeneousdeadlines,368,2,56,6.084,No driver equity
1,homogeneousdeadlines,371,1,57,8.671,No driver equity
1,homogeneousdeadlines,373,1,57,6.305,No driver equity
1,homogeneousdeadlines,372,2,57,6.305,No driver equity
1,homogeneousdeadlines,375,1,58,0,No driver equity
1,homogeneousdeadlines,376,1,58,22.906,No driver equity
1,homogeneousdeadlines,374,2,58,6.565,No driver equity
1,homogeneousdeadlines,380,1,59,0,No driver equity
1,homogeneousdeadlines,381,1,59,0,No driver equity
1,homogeneousdeadlines,382,1,59,0,No driver equity
1,homogeneousdeadlines,377,2,59,6.24,No driver equity
1,homogeneousdeadlines,378,2,59,6.24,No driver equity
1,homogeneousdeadlines,379,2,59,6.24,No driver equity
1,homogeneousdeadlines,388,1,60,21.685,No driver equity
1,homogeneousdeadlines,389,1,60,21.685,No driver equity
1,homogeneousdeadlines,395,1,60,20.02,No driver equity
1,homogeneousdeadlines,383,2,60,9.685,No driver equity
1,homogeneousdeadlines,384,2,60,9.685,No driver equity
1,homogeneousdeadlines,385,2,60,0,No driver equity
1,homogeneousdeadlines,386,2,60,0,No driver equity
1,homogeneousdeadlines,387,2,60,0,No driver equity
1,homogeneousdeadlines,390,2,60,10.569,No driver equity
1,homogeneousdeadlines,391,2,60,20.02,No driver equity
1,homogeneousdeadlines,392,2,60,0,No driver equity
1,homogeneousdeadlines,393,2,60,9.789,No driver equity
1,homogeneousdeadlines,394,2,60,9.789,No driver equity
1,homogeneousdeadlines,396,2,61,10.524,No driver equity
1,homogeneousdeadlines,397,2,62,30.459,No driver equity
1,homogeneousdeadlines,398,1,63,9.984,No driver equity
1,homogeneousdeadlines,399,1,63,20.254,No driver equity
1,homogeneousdeadlines,400,1,63,20.254,No driver equity
1,homogeneousdeadlines,402,1,63,9.984,No driver equity
1,homogeneousdeadlines,401,2,63,10.205,No driver equity
1,homogeneousdeadlines,403,2,63,10.205,No driver equity
1,homogeneousdeadlines,404,2,63,0,No driver equity
1,homogeneousdeadlines,408,1,64,0,No driver equity
1,homogeneousdeadlines,409,1,64,22.66,No driver equity
1,homogeneousdeadlines,405,2,64,20.189,No driver equity
1,homogeneousdeadlines,406,2,64,10.049,No driver equity
1,homogeneousdeadlines,407,2,64,18.122,No driver equity
1,homogeneousdeadlines,410,1,65,0,No driver equity
1,homogeneousdeadlines,411,1,65,5.07,No driver equity
1,homogeneousdeadlines,413,1,66,23.088,No driver equity
1,homogeneousdeadlines,412,2,66,34.372,No driver equity
1,homogeneousdeadlines,414,2,66,23.088,No driver equity
2,heterogeneous,1,2,1,17.16,With driver equity
2,heterogeneous,2,2,1,23.751,With driver equity
2,heterogeneous,3,2,1,13.819,With driver equity
2,heterogeneous,4,2,1,8.619,With driver equity
2,heterogeneous,5,2,2,10.79,With driver equity
2,heterogeneous,6,1,2,29.9,With driver equity
2,heterogeneous,7,1,2,21.931,With driver equity
2,heterogeneous,8,1,2,21.931,With driver equity
2,heterogeneous,9,2,2,8.034,With driver equity
2,heterogeneous,10,1,2,24.271,With driver equity
2,heterogeneous,11,1,2,15.418,With driver equity
2,heterogeneous,12,2,2,10.615,With driver equity
2,heterogeneous,13,1,3,20.82,With driver equity
2,heterogeneous,14,2,4,10.582,With driver equity
2,heterogeneous,15,2,4,22.887,With driver equity
2,heterogeneous,16,2,5,14.469,With driver equity
2,heterogeneous,17,2,5,16.224,With driver equity
2,heterogeneous,18,1,6,27.899,With driver equity
2,heterogeneous,19,1,6,11.635,With driver equity
2,heterogeneous,20,2,6,23.264,With driver equity
2,heterogeneous,21,1,6,26.8,With driver equity
2,heterogeneous,22,2,7,31.161,With driver equity
2,heterogeneous,23,1,7,0,With driver equity
2,heterogeneous,24,2,7,19.266,With driver equity
2,heterogeneous,25,2,7,19.266,With driver equity
2,heterogeneous,26,1,7,0,With driver equity
2,heterogeneous,27,2,7,0,With driver equity
2,heterogeneous,28,2,7,0,With driver equity
2,heterogeneous,29,2,7,19.266,With driver equity
2,heterogeneous,30,2,7,18.929,With driver equity
2,heterogeneous,31,2,8,18.876,With driver equity
2,heterogeneous,32,2,8,13.156,With driver equity
2,heterogeneous,33,2,8,6.591,With driver equity
2,heterogeneous,34,1,8,22.932,With driver equity
2,heterogeneous,35,2,8,6.37,With driver equity
2,heterogeneous,36,1,8,12.506,With driver equity
2,heterogeneous,37,1,9,11.245,With driver equity
2,heterogeneous,38,2,9,24.557,With driver equity
2,heterogeneous,39,2,9,16.341,With driver equity
2,heterogeneous,40,1,9,31.824,With driver equity
2,heterogeneous,41,1,9,20.696,With driver equity
2,heterogeneous,42,2,9,22.399,With driver equity
2,heterogeneous,43,1,9,15.548,With driver equity
2,heterogeneous,44,2,9,29.991,With driver equity
2,heterogeneous,45,2,9,33.67,With driver equity
2,heterogeneous,46,1,9,11.245,With driver equity
2,heterogeneous,47,2,9,20.82,With driver equity
2,heterogeneous,48,2,10,0,With driver equity
2,heterogeneous,49,1,10,23.712,With driver equity
2,heterogeneous,50,1,10,9.074,With driver equity
2,heterogeneous,51,2,10,16.874,With driver equity
2,heterogeneous,52,2,10,30.407,With driver equity
2,heterogeneous,53,1,10,11.648,With driver equity
2,heterogeneous,54,2,10,11.856,With driver equity
2,heterogeneous,55,2,10,11.401,With driver equity
2,heterogeneous,56,2,11,21.905,With driver equity
2,heterogeneous,57,1,11,30.875,With driver equity
2,heterogeneous,58,2,11,21.58,With driver equity
2,heterogeneous,59,2,11,4.706,With driver equity
2,heterogeneous,60,2,11,11.635,With driver equity
2,heterogeneous,61,2,11,24.161,With driver equity
2,heterogeneous,62,2,11,28.62,With driver equity
2,heterogeneous,63,1,12,19.357,With driver equity
2,heterogeneous,64,2,12,15.782,With driver equity
2,heterogeneous,65,2,12,21.931,With driver equity
2,heterogeneous,66,1,12,11.141,With driver equity
2,heterogeneous,67,2,12,7.891,With driver equity
2,heterogeneous,68,2,12,0,With driver equity
2,heterogeneous,69,1,12,19.5,With driver equity
2,heterogeneous,70,1,13,33.241,With driver equity
2,heterogeneous,71,1,13,22.204,With driver equity
2,heterogeneous,72,2,13,23.621,With driver equity
2,heterogeneous,73,1,14,26.813,With driver equity
2,heterogeneous,74,1,14,18.343,With driver equity
2,heterogeneous,75,1,14,14.274,With driver equity
2,heterogeneous,76,1,14,18.343,With driver equity
2,heterogeneous,77,2,14,13.156,With driver equity
2,heterogeneous,78,2,14,9.074,With driver equity
2,heterogeneous,79,2,14,16.978,With driver equity
2,heterogeneous,80,2,15,0,With driver equity
2,heterogeneous,81,2,15,0,With driver equity
2,heterogeneous,82,1,15,0,With driver equity
2,heterogeneous,83,2,15,0,With driver equity
2,heterogeneous,84,1,15,0,With driver equity
2,heterogeneous,85,1,15,0,With driver equity
2,heterogeneous,86,2,15,0,With driver equity
2,heterogeneous,87,2,15,0,With driver equity
2,heterogeneous,88,1,15,0,With driver equity
2,heterogeneous,89,1,15,0,With driver equity
2,heterogeneous,90,1,16,17.758,With driver equity
2,heterogeneous,91,1,16,13.013,With driver equity
2,heterogeneous,92,2,16,26.091,With driver equity
2,heterogeneous,93,1,16,23.101,With driver equity
2,heterogeneous,94,1,17,8.216,With driver equity
2,heterogeneous,95,1,17,16.77,With driver equity
2,heterogeneous,96,2,18,16.341,With driver equity
2,heterogeneous,97,1,18,18.486,With driver equity
2,heterogeneous,98,1,18,16.341,With driver equity
2,heterogeneous,99,2,19,30.498,With driver equity
2,heterogeneous,100,1,19,32.006,With driver equity
2,heterogeneous,101,1,19,24.141,With driver equity
2,heterogeneous,102,2,19,26.845,With driver equity
2,heterogeneous,103,1,20,28.912,With driver equity
2,heterogeneous,104,2,20,0,With driver equity
2,heterogeneous,105,1,20,17.511,With driver equity
2,heterogeneous,106,1,21,11.31,With driver equity
2,heterogeneous,107,1,21,0,With driver equity
2,heterogeneous,108,1,21,24.271,With driver equity
2,heterogeneous,109,2,21,27.365,With driver equity
2,heterogeneous,110,2,21,12.571,With driver equity
2,heterogeneous,111,1,21,34.32,With driver equity
2,heterogeneous,112,1,21,0,With driver equity
2,heterogeneous,113,1,21,8.84,With driver equity
2,heterogeneous,114,1,22,22.399,With driver equity
2,heterogeneous,115,2,22,22.399,With driver equity
2,heterogeneous,116,1,22,11.661,With driver equity
2,heterogeneous,117,2,22,0,With driver equity
2,heterogeneous,118,2,22,6.955,With driver equity
2,heterogeneous,119,2,22,11.154,With driver equity
2,heterogeneous,120,1,22,18.181,With driver equity
2,heterogeneous,121,2,22,12.779,With driver equity
2,heterogeneous,122,2,22,12.779,With driver equity
2,heterogeneous,123,1,22,11.154,With driver equity
2,heterogeneous,124,1,22,33.553,With driver equity
2,heterogeneous,125,1,23,17.797,With driver equity
2,heterogeneous,126,2,23,7.124,With driver equity
2,heterogeneous,127,1,23,16.926,With driver equity
2,heterogeneous,128,2,24,8.606,With driver equity
2,heterogeneous,129,2,24,8.45,With driver equity
2,heterogeneous,130,2,24,8.45,With driver equity
2,heterogeneous,131,1,24,25.961,With driver equity
2,heterogeneous,132,2,24,17.511,With driver equity
2,heterogeneous,133,2,25,31.356,With driver equity
2,heterogeneous,134,2,25,22.204,With driver equity
2,heterogeneous,135,1,25,21.879,With driver equity
2,heterogeneous,136,2,25,10.894,With driver equity
2,heterogeneous,137,2,25,10.231,With driver equity
2,heterogeneous,138,2,25,10.894,With driver equity
2,heterogeneous,139,2,25,10.894,With driver equity
2,heterogeneous,140,2,25,0,With driver equity
2,heterogeneous,141,2,25,21.879,With driver equity
2,heterogeneous,142,1,25,32.11,With driver equity
2,heterogeneous,143,2,25,10.959,With driver equity
2,heterogeneous,144,1,25,21.879,With driver equity
2,heterogeneous,145,2,25,32.11,With driver equity
2,heterogeneous,146,1,25,32.773,With driver equity
2,heterogeneous,147,2,26,24.492,With driver equity
2,heterogeneous,148,1,26,19.357,With driver equity
2,heterogeneous,149,2,26,13.468,With driver equity
2,heterogeneous,150,2,26,18.161,With driver equity
2,heterogeneous,151,1,26,23.686,With driver equity
2,heterogeneous,152,2,26,19.825,With driver equity
2,heterogeneous,153,2,26,30.017,With driver equity
2,heterogeneous,154,2,26,14.898,With driver equity
2,heterogeneous,155,2,27,34.112,With driver equity
2,heterogeneous,156,2,28,0,With driver equity
2,heterogeneous,157,2,28,0,With driver equity
2,heterogeneous,158,2,28,0,With driver equity
2,heterogeneous,159,1,29,29.042,With driver equity
2,heterogeneous,160,2,30,20.397,With driver equity
2,heterogeneous,161,2,30,27.534,With driver equity
2,heterogeneous,162,1,30,6.721,With driver equity
2,heterogeneous,163,2,30,20.397,With driver equity
2,heterogeneous,164,1,30,24.336,With driver equity
2,heterogeneous,165,2,30,0,With driver equity
2,heterogeneous,166,2,30,20.397,With driver equity
2,heterogeneous,167,1,30,22.698,With driver equity
2,heterogeneous,168,1,30,22.451,With driver equity
2,heterogeneous,169,1,30,29.888,With driver equity
2,heterogeneous,170,2,31,18.148,With driver equity
2,heterogeneous,171,2,31,12.311,With driver equity
2,heterogeneous,172,1,31,12.311,With driver equity
2,heterogeneous,173,1,31,24.076,With driver equity
2,heterogeneous,174,2,31,27.222,With driver equity
2,heterogeneous,175,2,31,29.757,With driver equity
2,heterogeneous,176,1,31,23.907,With driver equity
2,heterogeneous,177,2,32,26.911,With driver equity
2,heterogeneous,178,1,32,22.711,With driver equity
2,heterogeneous,179,1,32,22.711,With driver equity
2,heterogeneous,180,1,32,34.555,With driver equity
2,heterogeneous,181,1,32,22.711,With driver equity
2,heterogeneous,182,2,32,27.216,With driver equity
2,heterogeneous,183,1,33,25.779,With driver equity
2,heterogeneous,184,2,33,8.19,With driver equity
2,heterogeneous,185,2,33,16.64,With driver equity
2,heterogeneous,186,2,33,28.366,With driver equity
2,heterogeneous,187,2,33,0,With driver equity
2,heterogeneous,188,1,33,16.64,With driver equity
2,heterogeneous,189,2,33,8.19,With driver equity
2,heterogeneous,190,2,33,16.64,With driver equity
2,heterogeneous,191,2,34,21.203,With driver equity
2,heterogeneous,192,1,34,21.203,With driver equity
2,heterogeneous,193,1,35,23.296,With driver equity
2,heterogeneous,194,2,35,23.231,With driver equity
2,heterogeneous,195,1,35,17.602,With driver equity
2,heterogeneous,196,2,35,11.596,With driver equity
2,heterogeneous,197,1,36,22.672,With driver equity
2,heterogeneous,198,1,36,6.11,With driver equity
2,heterogeneous,199,1,36,12.311,With driver equity
2,heterogeneous,200,2,36,6.11,With driver equity
2,heterogeneous,201,2,36,10.361,With driver equity
2,heterogeneous,202,1,36,10.361,With driver equity
2,heterogeneous,203,2,36,12.311,With driver equity
2,heterogeneous,204,2,36,10.361,With driver equity
2,heterogeneous,205,2,36,10.361,With driver equity
2,heterogeneous,206,2,37,29.653,With driver equity
2,heterogeneous,207,2,37,29.653,With driver equity
2,heterogeneous,208,1,37,21.879,With driver equity
2,heterogeneous,209,1,37,25.87,With driver equity
2,heterogeneous,210,2,37,25.87,With driver equity
2,heterogeneous,211,2,37,25.87,With driver equity
2,heterogeneous,212,1,37,14.885,With driver equity
2,heterogeneous,213,1,37,21.879,With driver equity
2,heterogeneous,214,1,37,21.879,With driver equity
2,heterogeneous,215,2,37,29.653,With driver equity
2,heterogeneous,216,1,37,21.19,With driver equity
2,heterogeneous,217,1,37,29.393,With driver equity
2,heterogeneous,218,2,37,10.985,With driver equity
2,heterogeneous,219,2,37,21.879,With driver equity
2,heterogeneous,220,1,38,13.039,With driver equity
2,heterogeneous,221,1,38,19.539,With driver equity
2,heterogeneous,222,2,39,11.986,With driver equity
2,heterogeneous,223,1,39,29.309,With driver equity
2,heterogeneous,224,1,39,21.008,With driver equity
2,heterogeneous,225,1,39,10.92,With driver equity
2,heterogeneous,226,2,39,28.951,With driver equity
2,heterogeneous,227,2,39,11.375,With driver equity
2,heterogeneous,228,2,39,18.148,With driver equity
2,heterogeneous,229,2,39,11.986,With driver equity
2,heterogeneous,230,1,39,23.309,With driver equity
2,heterogeneous,231,2,40,11.05,With driver equity
2,heterogeneous,232,2,40,2.431,With driver equity
2,heterogeneous,233,2,40,13.351,With driver equity
2,heterogeneous,234,2,41,25.909,With driver equity
2,heterogeneous,235,1,41,17.16,With driver equity
2,heterogeneous,236,2,42,20.826,With driver equity
2,heterogeneous,237,2,42,9.087,With driver equity
2,heterogeneous,238,1,42,25.545,With driver equity
2,heterogeneous,239,1,42,17.81,With driver equity
2,heterogeneous,240,2,42,17.81,With driver equity
2,heterogeneous,241,2,42,15.087,With driver equity
2,heterogeneous,242,2,42,23.348,With driver equity
2,heterogeneous,243,1,42,17.81,With driver equity
2,heterogeneous,244,2,42,23.348,With driver equity
2,heterogeneous,245,2,42,15.087,With driver equity
2,heterogeneous,246,2,43,17.934,With driver equity
2,heterogeneous,247,2,43,21.411,With driver equity
2,heterogeneous,248,1,43,23.355,With driver equity
2,heterogeneous,249,1,43,20.567,With driver equity
2,heterogeneous,250,1,43,5.421,With driver equity
2,heterogeneous,251,2,43,23.309,With driver equity
2,heterogeneous,252,1,43,11.466,With driver equity
2,heterogeneous,253,2,43,11.375,With driver equity
2,heterogeneous,254,2,43,11.375,With driver equity
2,heterogeneous,255,1,43,17.375,With driver equity
2,heterogeneous,256,1,43,17.375,With driver equity
2,heterogeneous,257,2,44,0,With driver equity
2,heterogeneous,258,2,44,3.484,With driver equity
2,heterogeneous,259,1,45,24.83,With driver equity
2,heterogeneous,260,1,45,22.256,With driver equity
2,heterogeneous,261,1,45,14.885,With driver equity
2,heterogeneous,262,1,45,14.885,With driver equity
2,heterogeneous,263,2,45,27.677,With driver equity
2,heterogeneous,264,2,45,22.256,With driver equity
2,heterogeneous,265,2,45,9.945,With driver equity
2,heterogeneous,266,1,45,14.885,With driver equity
2,heterogeneous,267,1,45,7.371,With driver equity
2,heterogeneous,268,2,45,30.251,With driver equity
2,heterogeneous,269,1,45,7.371,With driver equity
2,heterogeneous,270,1,45,22.256,With driver equity
2,heterogeneous,271,2,45,22.256,With driver equity
2,heterogeneous,272,2,45,20.306,With driver equity
2,heterogeneous,273,2,45,0,With driver equity
2,heterogeneous,274,1,45,14.885,With driver equity
2,heterogeneous,275,2,45,14.885,With driver equity
2,heterogeneous,276,1,45,9.945,With driver equity
2,heterogeneous,277,1,45,9.945,With driver equity
2,heterogeneous,278,2,45,14.885,With driver equity
2,heterogeneous,279,1,46,11.401,With driver equity
2,heterogeneous,280,2,46,30.927,With driver equity
2,heterogeneous,281,1,46,17.16,With driver equity
2,heterogeneous,282,1,46,0,With driver equity
2,heterogeneous,283,2,47,21.333,With driver equity
2,heterogeneous,284,2,47,28.139,With driver equity
2,heterogeneous,285,1,47,23.309,With driver equity
2,heterogeneous,286,2,47,21.333,With driver equity
2,heterogeneous,287,1,47,11.934,With driver equity
2,heterogeneous,288,2,47,23.153,With driver equity
2,heterogeneous,289,1,47,30.797,With driver equity
2,heterogeneous,290,2,47,21.333,With driver equity
2,heterogeneous,291,2,47,11.375,With driver equity
2,heterogeneous,292,1,48,16.484,With driver equity
2,heterogeneous,293,2,48,24.908,With driver equity
2,heterogeneous,294,1,48,16.484,With driver equity
2,heterogeneous,295,1,48,24.908,With driver equity
2,heterogeneous,296,2,48,16.484,With driver equity
2,heterogeneous,297,2,48,16.484,With driver equity
2,heterogeneous,298,1,48,24.908,With driver equity
2,heterogeneous,299,2,49,20.58,With driver equity
2,heterogeneous,300,1,49,20.15,With driver equity
2,heterogeneous,301,1,49,29.16,With driver equity
2,heterogeneous,302,2,49,20.58,With driver equity
2,heterogeneous,303,1,50,17.537,With driver equity
2,heterogeneous,304,1,50,22.815,With driver equity
2,heterogeneous,305,2,50,12.571,With driver equity
2,heterogeneous,306,1,50,12.571,With driver equity
2,heterogeneous,307,1,50,0,With driver equity
2,heterogeneous,308,1,50,6.331,With driver equity
2,heterogeneous,309,1,50,8.06,With driver equity
2,heterogeneous,310,2,50,12.571,With driver equity
2,heterogeneous,311,1,50,12.545,With driver equity
2,heterogeneous,312,2,50,12.571,With driver equity
2,heterogeneous,313,2,50,12.571,With driver equity
2,heterogeneous,314,2,50,18.902,With driver equity
2,heterogeneous,315,1,50,17.537,With driver equity
2,heterogeneous,316,2,51,21.32,With driver equity
2,heterogeneous,317,2,51,21.32,With driver equity
2,heterogeneous,318,1,51,10.686,With driver equity
2,heterogeneous,319,1,51,17.141,With driver equity
2,heterogeneous,320,2,51,10.686,With driver equity
2,heterogeneous,321,1,51,21.32,With driver equity
2,heterogeneous,322,1,51,21.32,With driver equity
2,heterogeneous,323,2,51,27.827,With driver equity
2,heterogeneous,324,2,52,6.201,With driver equity
2,heterogeneous,325,1,52,26.091,With driver equity
2,heterogeneous,326,2,52,0,With driver equity
2,heterogeneous,327,2,52,0,With driver equity
2,heterogeneous,328,1,52,0,With driver equity
2,heterogeneous,329,1,53,16.335,With driver equity
2,heterogeneous,330,1,53,16.335,With driver equity
2,heterogeneous,331,1,53,10.335,With driver equity
2,heterogeneous,332,2,53,14.781,With driver equity
2,heterogeneous,333,1,53,10.335,With driver equity
2,heterogeneous,334,2,53,15.685,With driver equity
2,heterogeneous,335,1,53,21.275,With driver equity
2,heterogeneous,336,2,53,20.67,With driver equity
2,heterogeneous,337,1,53,16.016,With driver equity
2,heterogeneous,338,1,53,16.335,With driver equity
2,heterogeneous,339,2,54,29.556,With driver equity
2,heterogeneous,340,2,54,17.778,With driver equity
2,heterogeneous,341,2,54,21.567,With driver equity
2,heterogeneous,342,1,54,23.153,With driver equity
2,heterogeneous,343,2,54,29.556,With driver equity
2,heterogeneous,344,1,54,26.618,With driver equity
2,heterogeneous,345,1,54,26.741,With driver equity
2,heterogeneous,346,2,54,15.789,With driver equity
2,heterogeneous,347,2,55,12.571,With driver equity
2,heterogeneous,348,1,55,12.571,With driver equity
2,heterogeneous,349,2,55,0,With driver equity
2,heterogeneous,350,2,55,17.245,With driver equity
2,heterogeneous,351,1,55,14.99,With driver equity
2,heterogeneous,352,1,55,0,With driver equity
2,heterogeneous,353,1,55,9.191,With driver equity
2,heterogeneous,354,2,55,12.571,With driver equity
2,heterogeneous,355,2,55,6.552,With driver equity
2,heterogeneous,356,1,55,0,With driver equity
2,heterogeneous,357,2,56,13,With driver equity
2,heterogeneous,358,1,56,0,With driver equity
2,heterogeneous,359,2,56,13,With driver equity
2,heterogeneous,360,1,56,0,With driver equity
2,heterogeneous,361,2,56,26.17,With driver equity
2,heterogeneous,362,2,56,6.084,With driver equity
2,heterogeneous,363,1,56,12.623,With driver equity
2,heterogeneous,364,2,56,0,With driver equity
2,heterogeneous,365,1,56,0,With driver equity
2,heterogeneous,366,1,56,12.623,With driver equity
2,heterogeneous,367,2,56,0,With driver equity
2,heterogeneous,368,2,56,8.086,With driver equity
2,heterogeneous,369,1,56,0,With driver equity
2,heterogeneous,370,1,56,0,With driver equity
2,heterogeneous,371,1,57,17.537,With driver equity
2,heterogeneous,372,2,57,6.305,With driver equity
2,heterogeneous,373,1,57,0,With driver equity
2,heterogeneous,374,2,58,13.065,With driver equity
2,heterogeneous,375,1,58,6.565,With driver equity
2,heterogeneous,376,1,58,0,With driver equity
2,heterogeneous,377,2,59,6.24,With driver equity
2,heterogeneous,378,2,59,6.24,With driver equity
2,heterogeneous,379,2,59,12.545,With driver equity
2,heterogeneous,380,1,59,10.27,With driver equity
2,heterogeneous,381,1,59,0,With driver equity
2,heterogeneous,382,1,59,9.334,With driver equity
2,heterogeneous,383,2,60,9.789,With driver equity
2,heterogeneous,384,2,60,21.463,With driver equity
2,heterogeneous,385,2,60,20.02,With driver equity
2,heterogeneous,386,2,60,29.809,With driver equity
2,heterogeneous,387,2,60,0,With driver equity
2,heterogeneous,388,1,60,26.43,With driver equity
2,heterogeneous,389,1,60,31.689,With driver equity
2,heterogeneous,390,2,60,0,With driver equity
2,heterogeneous,391,2,60,20.02,With driver equity
2,heterogeneous,392,2,60,10.569,With driver equity
2,heterogeneous,393,2,60,0,With driver equity
2,heterogeneous,394,2,60,9.841,With driver equity
2,heterogeneous,395,1,60,21.333,With driver equity
2,heterogeneous,396,2,61,25.429,With driver equity
2,heterogeneous,397,2,62,30.459,With driver equity
2,heterogeneous,398,1,63,20.189,With driver equity
2,heterogeneous,399,1,63,20.254,With driver equity
2,heterogeneous,400,1,63,9.984,With driver equity
2,heterogeneous,401,2,63,16.205,With driver equity
2,heterogeneous,402,1,63,22.906,With driver equity
2,heterogeneous,403,2,63,33.072,With driver equity
2,heterogeneous,404,2,63,23.088,With driver equity
2,heterogeneous,405,2,64,0,With driver equity
2,heterogeneous,406,2,64,10.049,With driver equity
2,heterogeneous,407,2,64,20.189,With driver equity
2,heterogeneous,408,1,64,0,With driver equity
2,heterogeneous,409,1,64,20.189,With driver equity
2,heterogeneous,410,1,65,5.07,With driver equity
2,heterogeneous,411,1,65,0,With driver equity
2,heterogeneous,412,2,66,23.088,With driver equity
2,heterogeneous,413,1,66,0,With driver equity
2,heterogeneous,414,2,66,11.284,With driver equity
3,homogeneousdeadlines,1,2,1,17.875,No driver equity
3,homogeneousdeadlines,2,2,1,7.345,No driver equity
3,homogeneousdeadlines,3,2,1,7.345,No driver equity
3,homogeneousdeadlines,4,2,1,7.345,No driver equity
3,homogeneousdeadlines,6,1,2,2.782,No driver equity
3,homogeneousdeadlines,7,1,2,15.678,No driver equity
3,homogeneousdeadlines,8,1,2,13.481,No driver equity
3,homogeneousdeadlines,10,1,2,15.867,No driver equity
3,homogeneousdeadlines,11,1,2,13.481,No driver equity
3,homogeneousdeadlines,5,2,2,20.683,No driver equity
3,homogeneousdeadlines,9,2,2,21.931,No driver equity
3,homogeneousdeadlines,12,2,2,5.135,No driver equity
3,homogeneousdeadlines,13,1,3,20.969,No driver equity
3,homogeneousdeadlines,14,2,4,11.258,No driver equity
3,homogeneousdeadlines,15,2,4,17.258,No driver equity
3,homogeneousdeadlines,16,2,5,9.399,No driver equity
3,homogeneousdeadlines,17,2,5,21.21,No driver equity
3,homogeneousdeadlines,18,1,6,5.629,No driver equity
3,homogeneousdeadlines,19,1,6,9.165,No driver equity
3,homogeneousdeadlines,21,1,6,5.629,No driver equity
3,homogeneousdeadlines,20,2,6,29.264,No driver equity
3,homogeneousdeadlines,23,1,7,9.646,No driver equity
3,homogeneousdeadlines,26,1,7,0,No driver equity
3,homogeneousdeadlines,22,2,7,18.929,No driver equity
3,homogeneousdeadlines,24,2,7,22.581,No driver equity
3,homogeneousdeadlines,25,2,7,19.266,No driver equity
3,homogeneousdeadlines,27,2,7,9.646,No driver equity
3,homogeneousdeadlines,28,2,7,18.929,No driver equity
3,homogeneousdeadlines,29,2,7,11.895,No driver equity
3,homogeneousdeadlines,30,2,7,18.929,No driver equity
3,homogeneousdeadlines,34,1,8,12.506,No driver equity
3,homogeneousdeadlines,36,1,8,19.097,No driver equity
3,homogeneousdeadlines,31,2,8,12.506,No driver equity
3,homogeneousdeadlines,32,2,8,19.747,No driver equity
3,homogeneousdeadlines,33,2,8,6.591,No driver equity
3,homogeneousdeadlines,35,2,8,12.506,No driver equity
3,homogeneousdeadlines,37,1,9,8.216,No driver equity
3,homogeneousdeadlines,40,1,9,22.165,No driver equity
3,homogeneousdeadlines,41,1,9,22.399,No driver equity
3,homogeneousdeadlines,43,1,9,20.527,No driver equity
3,homogeneousdeadlines,46,1,9,8.671,No driver equity
3,homogeneousdeadlines,38,2,9,21.047,No driver equity
3,homogeneousdeadlines,39,2,9,16.341,No driver equity
3,homogeneousdeadlines,42,2,9,17.271,No driver equity
3,homogeneousdeadlines,44,2,9,11.245,No driver equity
3,homogeneousdeadlines,45,2,9,10.725,No driver equity
3,homogeneousdeadlines,47,2,9,22.399,No driver equity
3,homogeneousdeadlines,49,1,10,7.124,No driver equity
3,homogeneousdeadlines,50,1,10,11.648,No driver equity
3,homogeneousdeadlines,53,1,10,0,No driver equity
3,homogeneousdeadlines,48,2,10,23.856,No driver equity
3,homogeneousdeadlines,51,2,10,17.856,No driver equity
3,homogeneousdeadlines,52,2,10,18.551,No driver equity
3,homogeneousdeadlines,54,2,10,15.301,No driver equity
3,homogeneousdeadlines,55,2,10,11.648,No driver equity
