location1,location2,id,distance
31,65,31_65,1790.771972
32,1,32_1,1109.116535
32,2,32_2,1046.210613
32,3,32_3,995.0589915
32,4,32_4,1030.682894
32,5,32_5,930.804383
32,6,32_6,935.5171619
32,7,32_7,1199.508759
32,8,32_8,1150.381975
32,9,32_9,769.89822
32,10,32_10,932.9729003
32,11,32_11,863.5884801
32,12,32_12,604.6003406
32,13,32_13,891.0544406
32,14,32_14,948.7065463
32,15,32_15,530.9527902
32,16,32_16,718.9531892
32,17,32_17,684.1656709
32,18,32_18,449.245021
32,19,32_19,671.2810153
32,20,32_20,938.1328914
32,21,32_21,451.1163339
32,22,32_22,313.2798042
32,23,32_23,485.0639324
32,24,32_24,1162.900553
32,25,32_25,836.8443717
32,26,32_26,205.5164501
32,27,32_27,271.8680854
32,28,32_28,438.6435646
32,29,32_29,123.6825211
32,30,32_30,660.7128421
32,31,32_31,205.4894601
32,32,32_32,0
32,33,32_33,1411.25636
32,34,32_34,930.246747
32,35,32_35,93.40035885
32,36,32_36,435.997515
32,37,32_37,863.7881895
32,38,32_38,1177.092905
32,39,32_39,223.1457221
32,40,32_40,285.5258886
32,41,32_41,1371.208118
32,42,32_42,1457.284358
32,43,32_43,418.0929253
32,44,32_44,553.1534778
32,45,32_45,845.2289794
32,46,32_46,1471.420741
32,47,32_47,592.0306214
32,48,32_48,1291.369023
32,49,32_49,1426.67166
32,50,32_50,1066.044055
32,51,32_51,1585.366024
32,52,32_52,1647.352769
32,53,32_53,1024.36817
32,54,32_54,795.449771
32,55,32_55,1043.306862
32,56,32_56,1060.957461
32,57,32_57,1342.768966
32,58,32_58,1735.964449
32,59,32_59,1536.597569
32,60,32_60,990.7389916
32,61,32_61,1056.14863
32,62,32_62,1240.84636
32,63,32_63,1851.443032
32,64,32_64,1189.595938
32,65,32_65,1988.519141
33,1,33_1,1110.050503
33,2,33_2,1029.925645
33,3,33_3,1044.931435
33,4,33_4,957.1047672
33,5,33_5,1085.804753
33,6,33_6,1041.404317
33,7,33_7,898.2951315
33,8,33_8,777.4668377
33,9,33_9,1061.346014
33,10,33_10,898.271334
33,11,33_11,825.2198327
33,12,33_12,1148.226051
33,13,33_13,605.5206713
33,14,33_14,541.8887831
33,15,33_15,1229.737877
33,16,33_16,748.8438035
33,17,33_17,760.5939517
33,18,33_18,1219.765679
33,19,33_19,739.9753443
33,20,33_20,473.1234682
33,21,33_21,1013.100922
33,22,33_22,1204.149732
33,23,33_23,926.1924272
33,24,33_24,265.9841254
33,25,33_25,930.8259204
33,26,33_26,1258.700806
33,27,33_27,1139.388274
33,28,33_28,998.6193725
33,29,33_29,1349.414475
33,30,33_30,774.7223576
33,31,33_31,1237.68803
33,32,33_32,1411.25636
33,33,33_33,0
33,34,33_34,505.1884527
33,35,33_35,1428.041406
33,36,33_36,1131.68356
33,37,33_37,805.3914433
33,38,33_38,258.3422944
33,39,33_39,1405.717767
33,40,33_40,1470.892255
33,41,33_41,385.9342384
33,42,33_42,275.5801174
33,43,33_43,1543.677579
33,44,33_44,1408.617027
33,45,33_45,1099.100656
33,46,33_46,468.3062663
33,47,33_47,1458.835488
33,48,33_48,895.3617408
33,49,33_49,760.0591034
33,50,33_50,1182.67526
33,51,33_51,579.0288561
33,52,33_52,515.2283062
33,53,33_53,1278.239846
33,54,33_54,1548.591841
33,55,33_55,1297.178539
33,56,33_56,1314.829138
33,57,33_57,1061.927574
33,58,33_58,671.8419502
33,59,33_59,857.5157826
33,60,33_60,1456.749149
33,61,33_61,1493.322541
33,62,33_62,1491.314384
33,63,33_63,950.0611636
33,64,33_64,1655.832927
33,65,33_65,967.4376569
34,1,34_1,1327.349892
34,2,34_2,1239.175742
34,3,34_3,1203.270492
34,4,34_4,1184.456066
34,5,34_5,1171.105612
34,6,34_6,1095.642921
34,7,34_7,1176.361453
34,8,34_8,1058.250884
34,9,34_9,1121.21191
34,10,34_10,958.1372293
34,11,34_11,854.7639657
34,12,34_12,1047.768369
34,13,34_13,798.9233505
34,14,34_14,873.9910033
34,15,34_15,1017.534986
34,16,34_16,710.1961574
34,17,34_17,673.0339601
34,18,34_18,973.8014779
34,19,34_19,634.4785806
34,20,34_20,901.3304567
34,21,34_21,767.1367207
34,22,34_22,936.0559036
34,23,34_23,544.862192
34,24,34_24,771.1725781
34,25,34_25,445.6654345
34,26,34_26,877.5361325
34,27,34_27,658.3786616
34,28,34_28,493.4309198
34,29,34_29,916.5960201
34,30,34_30,269.5339049
34,31,34_31,732.4995776
34,32,34_32,930.246747
34,33,34_33,505.1884527
34,34,34_34,0
34,35,34_35,922.852953
34,36,34_36,626.4951071
34,37,34_37,300.2029906
34,38,34_38,246.8461583
34,39,34_39,900.5293142
34,40,34_40,965.7038024
34,41,34_41,440.9613709
34,42,34_42,527.0376113
34,43,34_43,1038.489126
34,44,34_44,903.4285738
34,45,34_45,593.9122032
34,46,34_46,541.1739938
34,47,34_47,953.6470352
34,48,34_48,900.1900856
34,49,34_49,832.9268309
34,50,34_50,814.7272788
34,51,34_51,655.1192765
34,52,34_52,717.1060224
34,53,34_53,773.0513937
34,54,34_54,1043.403389
34,55,34_55,791.990086
34,56,34_56,809.6406851
34,57,34_57,1066.755918
34,58,34_58,805.7177024
34,59,34_59,930.3835101
34,60,34_60,951.5606963
34,61,34_61,988.134088
34,62,34_62,989.5295837
34,63,34_63,1026.151584
34,64,34_64,1150.644474
34,65,34_65,1101.313409
35,1,35_1,1193.207686
35,2,35_2,1130.301764
35,3,35_3,1079.150142
35,4,35_4,1114.774045
35,5,35_5,1014.895534
35,6,35_6,1019.608313
35,7,35_7,1283.59991
35,8,35_8,1174.12127
35,9,35_9,853.9893709
35,10,35_10,993.3596014
35,11,35_11,889.8822845
35,12,35_12,688.6914915
35,13,35_13,914.7937363
35,14,35_14,972.445842
35,15,35_15,615.0439411
35,16,35_16,747.1108828
35,17,35_17,707.9049666
35,18,35_18,533.3361719
35,19,35_19,695.020311
35,20,35_20,961.8721871
35,21,35_21,534.1015834
35,22,35_22,397.3191564
35,23,35_23,508.8032281
35,24,35_24,1186.639848
35,25,35_25,829.4505777
35,26,35_26,289.607601
35,27,35_27,295.6073811
35,28,35_28,429.4220332
35,29,35_29,215.4509026
35,30,35_30,653.3190481
35,31,35_31,190.3533754
35,32,35_32,93.40035885
35,33,35_33,1428.041406
35,34,35_34,922.852953
35,35,35_35,0
35,36,35_36,404.120054
35,37,35_37,856.3943955
35,38,35_38,1169.699111
35,39,35_39,130.0858469
35,40,35_40,195.1113804
35,41,35_41,1363.814324
35,42,35_42,1449.890564
35,43,35_43,325.1269416
35,44,35_44,460.1874941
35,45,35_45,813.3515184
35,46,35_46,1464.026947
35,47,35_47,499.0646377
35,48,35_48,1283.975229
35,49,35_49,1419.277866
35,50,35_50,1034.166594
35,51,35_51,1577.97223
35,52,35_52,1639.958975
35,53,35_53,986.6442154
35,54,35_54,702.4837873
35,55,35_55,953.8970898
35,56,35_56,990.0349108
35,57,35_57,1310.891505
35,58,35_58,1728.570655
35,59,35_59,1529.126009
35,60,35_60,897.7730079
35,61,35_61,963.1826465
35,62,35_62,1182.956058
35,63,35_63,1843.971472
35,64,35_64,1096.629955
35,65,35_65,1981.047582
36,1,36_1,1273.081311
36,2,36_2,1184.907161
36,3,36_3,1149.001911
36,4,36_4,1130.291538
36,5,36_5,1116.941084
36,6,36_6,1041.37434
36,7,36_7,1202.844939
36,8,36_8,1084.734371
36,9,36_9,985.6733367
36,10,36_10,903.9727018
36,11,36_11,800.4953849
36,12,36_12,870.2090376
36,13,36_13,825.4068367
36,14,36_14,883.0589424
36,15,36_15,788.6972121
36,16,36_16,657.7239832
36,17,36_17,618.518067
36,18,36_18,722.689517
36,19,36_19,605.6334114
36,20,36_20,872.4852875
36,21,36_21,595.0957129
36,22,36_22,586.6079924
36,23,36_23,419.4163285
36,24,36_24,1097.252949
36,25,36_25,533.0927318
36,26,36_26,498.4733019
36,27,36_27,362.3961701
36,28,36_28,292.1540502
36,29,36_29,485.2423363
36,30,36_30,356.9612022
36,31,36_31,230.5080549
36,32,36_32,435.997515
36,33,36_33,1131.68356
36,34,36_34,626.4951071
36,35,36_35,404.120054
36,36,36_36,0
36,37,36_37,560.0365496
36,38,36_38,873.3412654
36,39,36_39,274.0342071
36,40,36_40,339.2086953
36,41,36_41,1067.456478
36,42,36_42,1153.532718
36,43,36_43,411.9940192
36,44,36_44,276.9334667
36,45,36_45,409.2314644
36,46,36_46,1167.669101
36,47,36_47,327.1519281
36,48,36_48,917.3628787
36,49,36_49,1052.662696
36,50,36_50,630.04654
36,51,36_51,1281.614384
36,52,36_52,1343.60113
36,53,36_53,588.3706549
36,54,36_54,525.5361028
36,55,36_55,607.3093472
36,56,36_56,624.9599463
36,57,36_57,906.7714505
36,58,36_58,1432.21281
36,59,36_59,1125.005955
36,60,36_60,718.9550099
36,61,36_61,784.9199091
36,62,36_62,804.8488449
36,63,36_63,1439.851418
36,64,36_64,919.6822701
36,65,36_65,1576.927528
37,1,37_1,1260.746768
37,2,37_2,1172.572618
37,3,37_3,1136.667368
37,4,37_4,1117.681796
37,5,37_5,1104.331342
37,6,37_6,1029.039797
37,7,37_7,1109.902896
37,8,37_8,991.7923269
37,9,37_9,1054.43764
37,10,37_10,891.3629595
37,11,37_11,788.1608417
37,12,37_12,981.3098114
37,13,37_13,732.464793
37,14,37_14,807.5324458
37,15,37_15,951.0764289
37,16,37_16,643.7375999
37,17,37_17,606.2596903
37,18,37_18,907.3429204
37,19,37_19,568.0200231
37,20,37_20,834.8718992
37,21,37_21,700.6781632
37,22,37_22,869.5973461
37,23,37_23,478.4036345
37,24,37_24,1059.63956
37,25,37_25,378.8911647
37,26,37_26,811.077575
37,27,37_27,591.9201041
37,28,37_28,426.9723623
37,29,37_29,850.1374626
37,30,37_30,203.0753474
37,31,37_31,666.0410201
37,32,37_32,863.7881895
37,33,37_33,805.3914433
37,34,37_34,300.2029906
37,35,37_35,856.3943955
37,36,37_36,560.0365496
37,37,37_37,0
37,38,37_38,547.0491489
37,39,37_39,834.0707567
37,40,37_40,899.2452449
37,41,37_41,741.1643615
37,42,37_42,827.2406019
37,43,37_43,972.0305688
37,44,37_44,836.9700163
37,45,37_45,293.7092126
37,46,37_46,841.3769844
37,47,37_47,887.1884777
37,48,37_48,801.8406269
37,49,37_49,937.1404446
37,50,37_50,514.5242882
37,51,37_51,955.3222671
37,52,37_52,1017.309013
37,53,37_53,472.8484031
37,54,37_54,743.2003979
37,55,37_55,491.7870954
37,56,37_56,509.4376945
37,57,37_57,791.2491987
37,58,37_58,1105.920693
37,59,37_59,1009.483703
37,60,37_60,651.3577057
37,61,37_61,687.9310974
37,62,37_62,689.3265931
37,63,37_63,1324.329166
37,64,37_64,850.4414836
37,65,37_65,1401.5164
38,1,38_1,1368.392797
38,2,38_2,1288.267939
38,3,38_3,1303.27373
38,4,38_4,1215.447062
38,5,38_5,1344.147047
38,6,38_6,1299.746612
38,7,38_7,1156.637426
38,8,38_8,1035.809132
38,9,38_9,1319.688309
38,10,38_10,1156.613628
38,11,38_11,1083.562127
38,12,38_12,1294.614527
38,13,38_13,863.8629657
38,14,38_14,800.2310775
38,15,38_15,1264.381145
38,16,38_16,957.0423157
38,17,38_17,919.8801184
38,18,38_18,1220.647636
38,19,38_19,881.3247389
38,20,38_20,731.4657626
38,21,38_21,1013.982879
38,22,38_22,1182.902062
38,23,38_23,791.7083503
38,24,38_24,524.3264198
38,25,38_25,692.5115928
38,26,38_26,1124.382291
38,27,38_27,905.2248199
38,28,38_28,740.2770781
38,29,38_29,1163.442178
38,30,38_30,516.3800632
38,31,38_31,979.3457359
38,32,38_32,1177.092905
38,33,38_33,258.3422944
38,34,38_34,246.8461583
38,35,38_35,1169.699111
38,36,38_36,873.3412654
38,37,38_37,547.0491489
38,38,38_38,0
38,39,38_39,1147.375473
38,40,38_40,1212.549961
38,41,38_41,194.1152126
38,42,38_42,280.191453
38,43,38_43,1285.335285
38,44,38_44,1150.274732
38,45,38_45,840.7583615
38,46,38_46,294.3278355
38,47,38_47,1200.493194
38,48,38_48,721.38331
38,49,38_49,586.0806726
38,50,38_50,1008.696829
38,51,38_51,408.2731182
38,52,38_52,470.2598641
38,53,38_53,1019.897552
38,54,38_54,1290.249547
38,55,38_55,1038.836244
38,56,38_56,1056.486843
38,57,38_57,887.9491428
38,58,38_58,558.8715441
38,59,38_59,683.5373518
38,60,38_60,1198.406855
38,61,38_61,1234.980246
38,62,38_62,1236.375742
38,63,38_63,779.3054257
38,64,38_64,1397.490633
38,65,38_65,854.4672508
39,1,39_1,1312.765601
39,2,39_2,1249.859678
39,3,39_3,1198.708057
39,4,39_4,1234.331959
39,5,39_5,1134.453448
39,6,39_6,1139.166227
39,7,39_7,1338.034753
39,8,39_8,1219.924184
39,9,39_9,973.5472851
39,10,39_10,1039.162515
39,11,39_11,935.6851981
39,12,39_12,808.2494057
39,13,39_13,960.5966499
39,14,39_14,1018.248756
39,15,39_15,734.6018553
39,16,39_16,792.9137964
39,17,39_17,753.7078802
39,18,39_18,652.8940861
39,19,39_19,740.8232246
39,20,39_20,1007.675101
39,21,39_21,591.3348114
39,22,39_22,516.9288693
39,23,39_23,554.6061417
39,24,39_24,1232.442762
39,25,39_25,807.1269389
39,26,39_26,409.1655152
39,27,39_27,358.6352686
39,28,39_28,465.8158112
39,29,39_29,345.5367495
39,30,39_30,630.9954093
39,31,39_31,226.7471534
39,32,39_32,223.1457221
39,33,39_33,1405.717767
39,34,39_34,900.5293142
39,35,39_35,130.0858469
39,36,39_36,274.0342071
39,37,39_37,834.0707567
39,38,39_38,1147.375473
39,39,39_39,0
39,40,39_40,92.92563677
39,41,39_41,1341.490685
39,42,39_42,1427.566926
39,43,39_43,195.0410947
39,44,39_44,330.1016472
39,45,39_45,683.2656715
39,46,39_46,1441.703308
39,47,39_47,368.9787908
39,48,39_48,1191.397086
39,49,39_49,1326.696904
39,50,39_50,904.0807471
39,51,39_51,1555.648591
39,52,39_52,1617.635337
39,53,39_53,856.5583685
39,54,39_54,572.3979404
39,55,39_55,823.8112429
39,56,39_56,859.9490639
39,57,39_57,1180.805658
39,58,39_58,1706.247017
39,59,39_59,1399.040162
39,60,39_60,767.687161
39,61,39_61,833.0967996
39,62,39_62,1052.870211
39,63,39_63,1713.885625
39,64,39_64,966.5441077
39,65,39_65,1850.961735
40,1,40_1,1388.319067
40,2,40_2,1325.413144
40,3,40_3,1274.261523
40,4,40_4,1309.885425
40,5,40_5,1210.006914
40,6,40_6,1214.719693
40,7,40_7,1430.960389
40,8,40_8,1312.849821
40,9,40_9,1049.100751
40,10,40_10,1132.088152
40,11,40_11,1028.610835
40,12,40_12,883.8028719
40,13,40_13,1053.522287
40,14,40_14,1111.174392
40,15,40_15,810.1553215
40,16,40_16,885.8394332
40,17,40_17,846.633517
40,18,40_18,728.4475523
40,19,40_19,833.7488614
40,20,40_20,1100.600737
40,21,40_21,684.2604482
40,22,40_22,592.4305368
40,23,40_23,647.5317785
40,24,40_24,1325.368399
40,25,40_25,872.3014271
40,26,40_26,484.7189814
40,27,40_27,451.5609054
40,28,40_28,558.741448
40,29,40_29,409.2084097
40,30,40_30,696.1698975
40,31,40_31,319.6727902
40,32,40_32,285.5258886
40,33,40_33,1470.892255
40,34,40_34,965.7038024
40,35,40_35,195.1113804
40,36,40_36,339.2086953
40,37,40_37,899.2452449
40,38,40_38,1212.549961
40,39,40_39,92.92563677
40,40,40_40,0
40,41,40_41,1406.665173
40,42,40_42,1492.741414
40,43,40_43,166.678026
40,44,40_44,301.7385785
40,45,40_45,748.4401597
40,46,40_46,1506.877796
40,47,40_47,340.6157221
40,48,40_48,1256.571574
40,49,40_49,1391.871392
40,50,40_50,969.2552353
40,51,40_51,1620.823079
40,52,40_52,1682.809825
40,53,40_53,828.1952998
40,54,40_54,544.0348717
40,55,40_55,795.4481742
40,56,40_56,831.5859952
40,57,40_57,1245.980146
40,58,40_58,1771.421505
40,59,40_59,1464.21465
40,60,40_60,739.3240923
40,61,40_61,804.7337309
40,62,40_62,1024.507142
40,63,40_63,1779.060114
40,64,40_64,938.181039
40,65,40_65,1916.136223
41,1,41_1,1495.984741
41,2,41_2,1415.859883
41,3,41_3,1430.865674
41,4,41_4,1343.039006
41,5,41_5,1471.738991
41,6,41_6,1427.338556
41,7,41_7,1284.22937
41,8,41_8,1163.401076
41,9,41_9,1447.280253
41,10,41_10,1284.205572
41,11,41_11,1211.154071
41,12,41_12,1488.72974
41,13,41_13,991.4549097
41,14,41_14,927.8230215
41,15,41_15,1458.496357
41,16,41_16,1134.778042
41,17,41_17,1113.995331
41,18,41_18,1414.762849
41,19,41_19,1075.439952
41,20,41_20,859.0577066
41,21,41_21,1208.098092
41,22,41_22,1377.017275
41,23,41_23,985.8235629
41,24,41_24,651.9183638
41,25,41_25,886.6268054
41,26,41_26,1318.497503
41,27,41_27,1099.340033
41,28,41_28,934.3922907
41,29,41_29,1357.557391
41,30,41_30,710.4952758
41,31,41_31,1173.460948
41,32,41_32,1371.208118
41,33,41_33,385.9342384
41,34,41_34,440.9613709
41,35,41_35,1363.814324
41,36,41_36,1067.456478
41,37,41_37,741.1643615
41,38,41_38,194.1152126
41,39,41_39,1341.490685
41,40,41_40,1406.665173
41,41,41_41,0
41,42,41_42,110.354121
41,43,41_43,1479.450497
41,44,41_44,1344.389945
41,45,41_45,1034.873574
41,46,41_46,135.7255649
41,47,41_47,1394.608406
41,48,41_48,562.7810394
41,49,41_49,427.478402
41,50,41_50,850.0945584
41,51,41_51,249.6708476
41,52,41_52,276.1446515
41,53,41_53,1138.179663
41,54,41_54,1356.84584
41,55,41_55,1105.432537
41,56,41_56,1141.570358
41,57,41_57,729.3468722
41,58,41_58,364.7563315
41,59,41_59,524.9350812
41,60,41_60,1280.515957
41,61,41_61,1307.629805
41,62,41_62,1158.733683
41,63,41_63,620.7031551
41,64,41_64,1459.319271
41,65,41_65,660.3520382
42,1,42_1,1385.63062
42,2,42_2,1305.505762
42,3,42_3,1320.511553
42,4,42_4,1232.684885
42,5,42_5,1361.38487
42,6,42_6,1316.984435
42,7,42_7,1173.875249
42,8,42_8,1053.046955
42,9,42_9,1336.926132
42,10,42_10,1173.851451
42,11,42_11,1100.79995
42,12,42_12,1423.806169
42,13,42_13,881.1007887
42,14,42_14,817.4689005
42,15,42_15,1505.317994
42,16,42_16,1024.423921
42,17,42_17,1036.174069
42,18,42_18,1495.345797
42,19,42_19,1015.555462
42,20,42_20,748.7035856
42,21,42_21,1288.681039
42,22,42_22,1463.093515
42,23,42_23,1071.899803
42,24,42_24,541.5642428
42,25,42_25,972.7030458
42,26,42_26,1404.573744
42,27,42_27,1185.416273
42,28,42_28,1020.468531
42,29,42_29,1443.633631
42,30,42_30,796.5715162
42,31,42_31,1259.537189
42,32,42_32,1457.284358
42,33,42_33,275.5801174
42,34,42_34,527.0376113
42,35,42_35,1449.890564
42,36,42_36,1153.532718
42,37,42_37,827.2406019
42,38,42_38,280.191453
42,39,42_39,1427.566925
42,40,42_40,1492.741414
42,41,42_41,110.354121
42,42,42_42,0
42,43,42_43,1565.526738
42,44,42_44,1430.466185
42,45,42_45,1120.949815
42,46,42_46,192.7261489
42,47,42_47,1480.684646
42,48,42_48,619.7816234
42,49,42_49,484.478986
42,50,42_50,907.0951424
42,51,42_51,303.4487387
42,52,42_52,239.6481888
42,53,42_53,1195.180247
42,54,42_54,1413.846424
42,55,42_55,1162.433121
42,56,42_56,1198.570942
42,57,42_57,786.3474562
42,58,42_58,396.2618328
42,59,42_59,581.9356652
42,60,42_60,1337.516541
42,61,42_61,1364.630389
42,62,42_62,1215.734267
42,63,42_63,674.4810462
42,64,42_64,1516.319855
42,65,42_65,691.8575395
43,1,43_1,1507.806695
43,2,43_2,1444.900773
43,3,43_3,1393.749151
43,4,43_4,1429.373054
43,5,43_5,1329.494543
43,6,43_6,1334.207322
43,7,43_7,1533.075847
43,8,43_8,1414.965279
43,9,43_9,1168.58838
43,10,43_10,1234.20361
43,11,43_11,1130.726293
43,12,43_12,1003.2905
43,13,43_13,1155.637745
43,14,43_14,1213.28985
43,15,43_15,929.64295
43,16,43_16,987.9548911
43,17,43_17,948.7489749
43,18,43_18,847.9351808
43,19,43_19,935.8643193
43,20,43_20,1202.716195
43,21,43_21,786.3759061
43,22,43_22,711.969964
43,23,43_23,749.6472364
43,24,43_24,1427.483857
43,25,43_25,945.086751
43,26,43_26,604.2066099
43,27,43_27,553.6763633
43,28,43_28,660.8569059
43,29,43_29,540.5778442
43,30,43_30,768.9552214
43,31,43_31,421.7882481
43,32,43_32,418.0929253
43,33,43_33,1543.677579
43,34,43_34,1038.489126
43,35,43_35,325.1269416
43,36,43_36,411.9940192
43,37,43_37,972.0305688
43,38,43_38,1285.335285
43,39,43_39,195.0410947
43,40,43_40,166.678026
43,41,43_41,1479.450497
43,42,43_42,1565.526738
43,43,43_43,0
43,44,43_44,135.0605525
43,45,43_45,821.2254836
43,46,43_46,1579.66312
43,47,43_47,173.9376961
43,48,43_48,1171.424466
43,49,43_49,1306.724283
43,50,43_50,884.1081269
43,51,43_51,1544.08929
43,52,43_52,1755.595149
43,53,43_53,661.5172738
43,54,43_54,377.3568457
43,55,43_55,628.7701482
43,56,43_56,664.9079692
43,57,43_57,1160.833037
43,58,43_58,1844.206829
43,59,43_59,1379.067542
43,60,43_60,572.6460663
43,61,43_61,638.0557049
43,62,43_62,857.8291162
43,63,43_63,1693.913005
43,64,43_64,771.503013
43,65,43_65,1830.989114
44,1,44_1,1550.014778
44,2,44_2,1461.840628
44,3,44_3,1425.935378
44,4,44_4,1407.225005
44,5,44_5,1393.874551
44,6,44_6,1318.307806
44,7,44_7,1479.778406
44,8,44_8,1361.667837
44,9,44_9,1262.606803
44,10,44_10,1180.906169
44,11,44_11,1077.428852
44,12,44_12,1138.351053
44,13,44_13,1102.340303
44,14,44_14,1159.992409
44,15,44_15,1064.703503
44,16,44_16,934.6574499
44,17,44_17,895.4515337
44,18,44_18,982.9957333
44,19,44_19,882.5668781
44,20,44_20,1149.418754
44,21,44_21,872.0291796
44,22,44_22,847.0305165
44,23,44_23,696.3497952
44,24,44_24,1374.186415
44,25,44_25,810.0261985
44,26,44_26,739.2671624
44,27,44_27,639.3296368
44,28,44_28,569.0875169
44,29,44_29,675.6383967
44,30,44_30,633.8946689
44,31,44_31,507.4415216
44,32,44_32,553.1534778
44,33,44_33,1408.617027
44,34,44_34,903.4285738
44,35,44_35,460.1874941
44,36,44_36,276.9334667
44,37,44_37,836.9700163
44,38,44_38,1150.274732
44,39,44_39,330.1016472
44,40,44_40,301.7385785
44,41,44_41,1344.389945
44,42,44_42,1430.466185
44,43,44_43,135.0605525
44,44,44_44,0
44,45,44_45,686.1649311
44,46,44_46,1444.602568
44,47,44_47,53.99585401
44,48,44_48,1042.670256
44,49,44_49,1177.970074
44,50,44_50,755.3539173
44,51,44_51,1415.33508
44,52,44_52,1620.534596
44,53,44_53,532.7630642
44,54,44_54,248.6026361
44,55,44_55,500.0159386
44,56,44_56,536.1537596
44,57,44_57,1032.078828
44,58,44_58,1709.146276
44,59,44_59,1250.313332
44,60,44_60,442.0215432
44,61,44_61,507.9864424
44,62,44_62,729.0749066
44,63,44_63,1565.158796
44,64,44_64,642.7488034
44,65,44_65,1702.234905
45,1,45_1,1554.455981
45,2,45_2,1466.281831
45,3,45_3,1430.376581
45,4,45_4,1411.391009
45,5,45_5,1398.040555
45,6,45_6,1322.749009
45,7,45_7,1403.612108
45,8,45_8,1285.50154
45,9,45_9,1348.146852
45,10,45_10,1185.072172
45,11,45_11,1081.870054
45,12,45_12,1275.019024
45,13,45_13,1026.174006
45,14,45_14,1101.241658
45,15,45_15,1197.928677
45,16,45_16,937.4468125
45,17,45_17,899.9689029
45,18,45_18,1131.920981
45,19,45_19,861.7292357
45,20,45_20,1128.581112
45,21,45_21,994.3873758
45,22,45_22,995.8394568
45,23,45_23,772.1128471
45,24,45_24,1353.348773
45,25,45_25,672.6003773
45,26,45_26,907.7047663
45,27,45_27,771.6276345
45,28,45_28,701.3855146
45,29,45_29,894.4738007
45,30,45_30,496.78456
45,31,45_31,639.7395193
45,32,45_32,845.2289794
45,33,45_33,1099.100656
45,34,45_34,593.9122032
45,35,45_35,813.3515184
45,36,45_36,409.2314644
45,37,45_37,293.7092126
45,38,45_38,840.7583615
45,39,45_39,683.2656715
45,40,45_40,748.4401597
45,41,45_41,1034.873574
45,42,45_42,1120.949815
45,43,45_43,821.2254836
45,44,45_44,686.1649311
45,45,45_45,0
45,46,45_46,935.1840691
45,47,45_47,652.9103349
45,48,45_48,508.1314143
45,49,45_49,643.431232
45,50,45_50,220.8150756
45,51,45_51,880.7962382
45,52,45_52,1106.848591
45,53,45_53,179.1391905
45,54,45_54,449.4911853
45,55,45_55,198.0778828
45,56,45_56,215.7284819
45,57,45_57,497.5399861
45,58,45_58,1263.462235
45,59,45_59,715.7744902
45,60,45_60,357.6484931
45,61,45_61,394.2218848
45,62,45_62,395.6173805
45,63,45_63,1030.619954
45,64,45_64,556.732271
45,65,45_65,1167.696063
46,1,46_1,1578.356769
46,2,46_2,1498.231911
46,3,46_3,1513.237702
46,4,46_4,1425.411033
46,5,46_5,1554.111019
46,6,46_6,1509.710584
46,7,46_7,1366.601398
46,8,46_8,1245.773104
46,9,46_9,1529.652281
46,10,46_10,1366.5776
46,11,46_11,1293.526099
46,12,46_12,1588.942363
46,13,46_13,1073.826938
46,14,46_14,1010.195049
46,15,46_15,1558.70898
46,16,46_16,1217.15007
46,17,46_17,1214.207954
46,18,46_18,1514.975472
46,19,46_19,1175.652574
46,20,46_20,941.4297345
46,21,46_21,1308.310715
46,22,46_22,1477.229897
46,23,46_23,1086.036186
46,24,46_24,734.2903917
46,25,46_25,986.8394283
46,26,46_26,1418.710126
46,27,46_27,1199.552655
46,28,46_28,1034.604914
46,29,46_29,1457.770014
46,30,46_30,810.7078987
46,31,46_31,1273.673571
46,32,46_32,1471.420741
46,33,46_33,468.3062663
46,34,46_34,541.1739938
46,35,46_35,1464.026947
46,36,46_36,1167.669101
46,37,46_37,841.3769844
46,38,46_38,294.3278355
46,39,46_39,1441.703308
46,40,46_40,1506.877796
46,41,46_41,135.7255649
46,42,46_42,192.7261489
46,43,46_43,1579.66312
46,44,46_44,1444.602568
46,45,46_45,935.1840691
46,46,46_46,0
46,47,46_47,1424.539424
46,48,46_48,427.0554745
46,49,46_49,291.7528371
46,50,46_50,714.3689935
46,51,46_51,113.9452827
46,52,46_52,200.0519363
46,53,46_53,1002.454098
46,54,46_54,1221.120275
46,55,46_55,969.7069722
46,56,46_56,1005.844793
46,57,46_57,593.6213073
46,58,46_58,356.6655803
46,59,46_59,389.2095163
46,60,46_60,1144.790392
46,61,46_61,1171.90424
46,62,46_62,1023.008118
46,63,46_63,484.9775902
46,64,46_64,1323.593706
46,65,46_65,622.0536995
47,1,47_1,1600.233239
47,2,47_2,1512.059089
47,3,47_3,1476.15384
47,4,47_4,1457.443466
47,5,47_5,1444.093012
47,6,47_6,1368.526268
47,7,47_7,1529.996868
47,8,47_8,1411.886299
47,9,47_9,1312.825265
47,10,47_10,1231.12463
47,11,47_11,1127.647313
47,12,47_12,1177.228197
47,13,47_13,1152.558765
47,14,47_14,1210.210871
47,15,47_15,1103.580646
47,16,47_16,984.8759113
47,17,47_17,945.6699951
47,18,47_18,1021.872877
47,19,47_19,932.7853395
47,20,47_20,1199.637216
47,21,47_21,922.247641
47,22,47_22,885.9076601
47,23,47_23,746.5682566
47,24,47_24,1424.404877
47,25,47_25,860.2446599
47,26,47_26,778.144306
47,27,47_27,689.5480982
47,28,47_28,619.3059783
47,29,47_29,714.5155403
47,30,47_30,684.1131303
