id,currtime,order,actual,best
69,456,1903,54.136,48.136
69,456,1905,58.634,30.851
69,456,1911,68.216,44.216
69,456,1912,61.391,30.5
69,456,1914,71.941,35.941
69,456,1918,63.445,48.136
69,456,1919,53.239,47.239
69,456,1925,56.411,44.411
69,456,1931,53.356,32.671
69,456,1936,66.539,6.539
69,456,1941,69.945,47.999
69,456,1943,50.574,49.234
69,456,1948,66.539,54.539
69,456,1954,71.609,47.609
69,456,1956,58.27,46.27
69,456,1959,53.239,35.239
69,456,1967,57.139,39.139
69,456,1969,54.539,54.539
69,456,1971,59.629,47.629
69,456,1972,71.7,17.069
69,456,1977,47.7,44.099
69,456,1984,28.94,28.764
69,456,1988,43.514,37.514
69,456,1996,32.086,32.086
69,456,1997,29.954,16.316
69,456,1998,43.514,37.514
69,456,2005,43.371,19.371
69,456,2007,45.685,18.331
69,456,2015,29.72,29.466
69,456,2019,35.466,23.466
69,456,2020,47.141,30.5
69,456,2023,43.514,37.514
69,456,2028,35.141,23.141
69,456,2030,41.135,41.135
69,456,2033,28.771,28.771
69,456,2034,34.764,28.764
69,456,2036,34.764,34.764
69,456,2037,35.954,29.954
69,456,2039,43.514,37.514
69,456,2048,27.445,9.445
69,456,2052,32.45,8.45
69,456,2056,43.514,37.514
69,456,2058,35.954,23.954
69,456,2059,31.514,19.514
69,456,2069,34.94,22.764
69,456,2070,29.135,29.135
69,456,2075,31.371,19.371
69,456,2077,46.634,36.851
69,456,2078,46.634,42.851
69,456,2079,47.629,11.629
69,456,2088,27.445,18.006
69,456,2089,28.641,18.37
69,456,2098,22.114,16.114
69,456,2099,7.254,7.254
69,456,2100,19.371,13.371
69,456,2105,18.37,18.37
69,456,2112,15.965,8.216
69,456,2113,6.539,6.539
69,456,2115,18.11,18.11
69,456,2116,15.445,9.445
69,456,2117,6.331,6.331
69,456,2118,5.629,5.629
69,456,2123,18.37,6.37
69,456,2124,5.096,5.096
69,456,2129,19.189,7.189
69,456,2137,10.394,4.394
69,456,2138,19.371,19.371
69,456,2142,23.154,13.91
69,456,2145,23.154,11.154
69,456,2148,22.361,22.361
69,456,2150,11.141,11.141
69,456,2152,6.331,6.331
69,456,2153,15.965,8.216
69,456,2154,6.24,6.24
69,456,2155,11.141,11.141
69,456,2162,18.37,18.37
69,456,2166,17.486,5.486
69,456,2167,17.239,17.239
69,456,2170,21.646,9.646
69,456,2175,19.625,18.539
69,456,2176,6.11,6.11
69,456,2178,3.185,3.185
69,456,2179,5.941,5.941
69,456,2180,22.68,18.5
69,456,2182,9.575,3.575
69,456,2187,22.101,22.101
69,456,2190,11.206,11.206
69,456,2191,23.154,11.154
69,456,2194,17.629,5.629
69,456,2195,9.445,9.445
69,456,2196,22.985,22.985
69,456,2197,11.941,5.941
69,456,2199,18.331,6.331
69,456,2201,18.526,6.526
69,480,1525,163.254,53.284
69,480,1673,138.981,83.629
69,480,1749,104.606,58.185
69,480,1810,100.745,53.239
69,480,1811,102.799,48.799
69,480,1847,116.45,28.224
69,480,1852,102.5,11.765
69,480,1860,78.11,77.005
69,480,1876,77.72,32.411
69,480,1884,82.966,57.321
69,480,1885,81.074,24.11
69,480,1899,93.139,51.139
69,480,1904,76.68,46.68
69,480,1926,78.331,42.331
69,480,1929,95.7,17.069
69,480,1930,93.445,54.006
69,480,1933,86.574,35.941
69,480,1939,91.371,60.89
69,480,1955,94.361,16.361
69,480,1963,83.616,23.616
69,480,1979,61.391,35.141
69,480,1981,58.27,52.27
69,480,1982,62.574,43.234
69,480,1995,63.185,23.141
69,480,2010,71.661,35.661
69,480,2017,54.136,48.136
69,480,2024,56.411,44.411
69,480,2026,62.249,18.526
69,480,2031,58.179,40.179
69,480,2041,54.565,36.565
69,480,2042,55.319,25.319
69,480,2049,58.94,34.764
69,480,2051,54.136,48.136
69,480,2061,69.945,53.999
69,480,2063,53.239,47.239
69,480,2066,57.139,39.139
69,480,2071,54.539,42.539
69,480,2072,57.074,21.535
69,480,2074,50.574,49.234
69,480,2076,64.68,35.141
69,480,2080,69.445,48.006
69,480,2087,71.609,39.139
69,480,2092,34.94,34.764
69,480,2093,47.245,23.245
69,480,2101,42.955,30.955
69,480,2102,35.154,23.154
69,480,2103,46.634,36.851
69,480,2106,42.565,36.565
69,480,2107,40.94,34.764
69,480,2111,32.671,18.89
69,480,2126,29.525,22.205
69,480,2127,41.239,35.239
69,480,2131,35.954,29.954
69,480,2132,30.526,18.526
69,480,2133,43.514,35.954
69,480,2141,35.466,35.466
69,480,2143,30.5,30.5
69,480,2144,42.37,13.91
69,480,2156,45.074,24.11
69,480,2157,31.625,18.539
69,480,2158,46.94,40.94
69,480,2161,41.304,23.245
69,480,2165,44.606,16.185
69,480,2168,35.986,23.999
69,480,2171,43.514,37.514
69,480,2173,42.539,36.539
69,480,2174,29.629,17.629
69,480,2181,34.94,34.764
69,480,2185,44.125,13.91
69,480,2186,33.445,18.006
69,480,2188,41.629,18.136
69,480,2192,30.11,18.11
69,480,2200,34.764,13.13
69,480,2208,6.331,6.331
69,480,2213,23.245,17.245
69,480,2216,6.331,6.331
69,480,2219,23.245,23.245
69,480,2220,18.331,6.331
69,480,2221,18.37,6.37
69,480,2223,11.7,11.7
69,480,2224,18.201,6.201
69,480,2228,11.245,11.245
69,480,2234,18.11,18.11
69,480,2237,18.136,6.136
69,480,2241,18.136,12.136
69,480,2245,18.11,18.11
69,480,2247,18.5,17.141
69,480,2253,6.006,6.006
69,480,2257,23.466,23.466
69,480,2264,11.486,5.486
69,480,2269,6.331,6.331
69,480,2270,17.954,17.954
69,480,2273,17.135,16.679
69,480,2275,18.11,18.11
69,480,2279,11.954,11.954
69,480,2282,23.466,23.466
